형태소,품사,분류,카운트
약,Modifier,4,1
약,Modifier,10,3
약,Noun,1,3
약,Noun,4,1
약,Noun,6,1
약,Noun,9,1
약,Noun,10,2
약간,Noun,1,4
약간,Noun,2,5
약간,Noun,4,7
약간,Noun,5,3
약간,Noun,6,7
약간,Noun,7,9
약간,Noun,8,17
약간,Noun,9,3
약간,Noun,10,17
약속,Noun,2,1
약속,Noun,10,1
약점,Noun,1,7
약점,Noun,4,1
약점,Noun,8,1
약체,Noun,5,1
약하게,Adjective,1,1
약하고,Adjective,1,1
약하고,Adjective,2,2
약하고,Adjective,3,1
약하고,Adjective,4,2
약하고,Adjective,6,1
약하고,Adjective,8,2
약하네요,Adjective,5,1
약하다,Adjective,4,2
약하다가,Adjective,4,1
약하다기,Adjective,9,1
약하면,Adjective,1,1
약하지만,Adjective,10,1
약한,Adjective,1,1
약한,Adjective,2,1
약한,Adjective,4,1
약한,Adjective,5,1
약한,Adjective,7,1
약한거,Adjective,4,1
약한것,Adjective,6,1
약함,Adjective,3,1
약합니다,Adjective,8,1
약해,Adjective,1,3
약해,Adjective,4,1
약해서,Adjective,5,1
약해지거나,Verb,6,1
약해지냐,Verb,1,1
약해지네요,Verb,1,1
약해진것도,Verb,7,1
약했던거,Adjective,4,1
약했습니다,Adjective,2,1
얀기,Noun,10,1
얄심히,Noun,2,1
얄짤없,Noun,6,1
얄팍한,Adjective,6,1
얇은,Adjective,4,1
얍쌉하,Noun,2,1
얍야,Noun,10,1
양,Modifier,1,4
양,Modifier,2,1
양,Modifier,4,1
양,Modifier,7,1
양,Noun,1,1
양대,Modifier,1,1
양반,Noun,1,2
양반,Noun,2,2
양반,Noun,4,1
양반,Noun,8,1
양보,Noun,1,4
양보,Noun,2,1
양보,Noun,4,1
양보,Noun,10,1
양산,Noun,1,2
양산,Noun,2,1
양산,Noun,4,1
양산,Noun,5,1
양심,Noun,1,26
양심,Noun,2,4
양심,Noun,3,1
양심,Noun,4,1
양심,Noun,6,1
양심,Noun,10,1
양주,Noun,10,2
양질,Noun,1,2
양질,Noun,3,1
양질,Noun,6,1
양쪽,Noun,9,1
양치,Noun,1,1
양호,Noun,8,1
양호,Noun,10,1
양화,Noun,1,1
양화,Noun,2,1
얕은,Adjective,2,1
얘,Noun,1,11
얘,Noun,2,3
얘,Noun,4,2
얘,Noun,5,1
얘,Noun,6,3
얘,Noun,8,3
얘,Noun,10,4
얘기,Noun,1,14
얘기,Noun,2,7
얘기,Noun,3,1
얘기,Noun,4,2
얘기,Noun,5,3
얘기,Noun,6,2
얘기,Noun,7,5
얘기,Noun,8,4
얘기,Noun,10,12
얘길,Noun,2,1
얘길해,Noun,1,1
얜못피했,Noun,1,1
어,Eomi,1,18
어,Eomi,2,6
어,Eomi,3,1
어,Eomi,4,1
어,Eomi,6,5
어,Eomi,8,3
어,Eomi,10,2
어,Noun,2,1
어,Noun,5,3
어,Noun,7,1
어,Noun,8,2
어,Noun,10,1
어,Suffix,1,18
어,Suffix,2,8
어,Suffix,3,2
어,Suffix,4,4
어,Suffix,6,3
어,Suffix,7,1
어,Suffix,8,1
어,Suffix,9,3
어,Suffix,10,9
어가,Noun,1,1
어가,Noun,2,1
어간,Noun,1,2
어간,Noun,2,1
어감,Noun,7,1
어거지,Noun,1,12
어거지,Noun,2,4
어거지,Noun,4,2
어거지,Noun,5,1
어거지,Noun,6,1
어거지,Noun,7,1
어거지,Noun,8,1
어그,Noun,1,2
어그,Noun,2,2
어그,Noun,10,1
어긋나,Verb,6,1
어긋나지,Verb,4,1
어김없이,Adverb,5,1
어깨,Noun,1,1
어깨,Noun,4,1
어깨,Noun,8,1
어깨,Noun,10,1
어나,Modifier,10,1
어느,Adverb,1,16
어느,Adverb,2,4
어느,Adverb,4,1
어느,Adverb,6,2
어느,Adverb,7,1
어느,Adverb,10,1
어느,Modifier,1,10
어느,Modifier,2,3
어느,Modifier,4,3
어느,Modifier,5,1
어느,Modifier,6,1
어느,Modifier,7,4
어느,Modifier,8,4
어느,Modifier,9,1
어느,Modifier,10,7
어느새,Adjective,1,1
어느새,Adjective,5,1
어느새부턴,Adjective,4,1
어는,Modifier,4,1
어는,Modifier,5,1
어도,Noun,1,1
어두컴컴하니,Adjective,10,1
어둠,Noun,1,1
어둠,Noun,2,1
어둡게,Adjective,1,1
어둡고,Adjective,7,1
어둡지만은,Adjective,8,1
어드,Noun,6,1
어드벤처,Noun,2,1
어드벤쳐,Noun,4,1
어디,Noun,1,28
어디,Noun,2,9
어디,Noun,3,1
어디,Noun,4,5
어디,Noun,5,2
어디,Noun,6,4
어디,Noun,7,3
어디,Noun,8,1
어디,Noun,9,1
어디,Noun,10,3
어디가,Noun,1,2
어디가,Noun,2,1
어디가,Noun,6,1
어디루,Noun,2,1
어디서,Adverb,1,27
어디서,Adverb,2,6
어디서,Adverb,4,6
어디서,Adverb,5,4
어디서,Adverb,6,4
어디서,Adverb,7,2
어디서,Adverb,8,6
어디서,Adverb,10,2
어딘,Noun,1,1
어딘,Noun,10,1
어딘가,Noun,1,1
어딘가,Noun,2,1
어딘가,Noun,4,1
어딘서,Noun,1,1
어딘지좀,Noun,1,1
어딜,Adverb,1,1
어딧나,Noun,1,1
어딨음,Verb,1,1
어딨음,Verb,5,1
어따,Exclamation,1,3
어따,Exclamation,2,1
어따,Exclamation,10,1
어땟,Noun,6,1
어땠을,Adjective,6,1
어땠을가,Adjective,8,1
어땠을까,Adjective,2,1
어땠을까,Adjective,5,1
어땠을까,Adjective,6,4
어땠을까,Adjective,10,2
어땠을지,Adjective,1,1
어땠을지,Adjective,6,1
어땠을지,Adjective,10,1
어떠,Adjective,7,1
어떠한,Adjective,1,3
어떠한,Adjective,2,1
어떠한,Adjective,8,1
어떠한,Adjective,10,1
어떡하나,Adjective,2,1
어떡하면,Adjective,2,1
어떡하잔,Adjective,1,1
어떡하지하는,Adjective,7,1
어떡해,Adjective,1,2
어떡해,Adjective,2,1
어떡해,Adjective,8,1
어떤,Adjective,1,17
어떤,Adjective,2,9
어떤,Adjective,3,4
어떤,Adjective,4,5
어떤,Adjective,5,1
어떤,Adjective,6,3
어떤,Adjective,7,3
어떤,Adjective,8,4
어떤,Adjective,10,6
어떤,Modifier,1,11
어떤,Modifier,2,1
어떤,Modifier,4,2
어떤,Modifier,6,2
어떤,Modifier,7,1
어떤,Modifier,8,6
어떤,Modifier,10,4
어떤건,Adjective,1,1
어떤지,Adjective,2,1
어떤지를,Adjective,5,1
어떨,Modifier,1,1
어떨,Modifier,4,2
어떨,Modifier,10,1
어떨까,Adjective,8,1
어떨까,Adjective,10,1
어떨지,Adjective,8,1
어떻,Modifier,1,6
어떻,Modifier,2,2
어떻,Modifier,5,1
어떻,Modifier,6,2
어떻,Modifier,8,1
어떻게,Adjective,1,114
어떻게,Adjective,2,39
어떻게,Adjective,3,2
어떻게,Adjective,4,20
어떻게,Adjective,5,10
어떻게,Adjective,6,11
어떻게,Adjective,7,8
어떻게,Adjective,8,12
어떻게,Adjective,9,4
어떻게,Adjective,10,14
어떻고,Adjective,10,1
어떻하죠,Adjective,1,1
어뜨케,Noun,1,1
어려서,Verb,8,1
어려운,Adjective,1,3
어려운,Adjective,2,2
어려운,Adjective,4,1
어려운,Adjective,5,1
어려운,Adjective,6,1
어려운데,Adjective,10,1
어려울,Verb,1,1
어려울거,Verb,1,1
어려울듯,Verb,1,1
어려울텐데,Verb,1,1
어려움,Noun,1,2
어려움,Noun,2,1
어려웠는데,Adjective,4,1
어려웠는지,Adjective,1,1
어려웠던것,Adjective,1,1
어렵게,Adjective,1,1
어렵게,Adjective,4,1
어렵게,Adjective,6,1
어렵긴,Adjective,1,1
어렵긴,Adjective,6,1
어렵나,Adjective,6,1
어렵네요,Adjective,3,1
어렵다,Adjective,1,1
어렵다고,Adjective,2,1
어렵다는,Adjective,9,1
어렵지,Adjective,8,1
어렸웠으,Noun,1,1
어렸을,Verb,4,1
어른어른,Adverb,4,1
어리둥절,Noun,10,1
어린,Verb,1,3
어린,Verb,2,2
어린,Verb,10,1
어린이,Noun,1,3
어린이,Noun,2,1
어린이,Noun,6,1
어린이,Noun,7,1
어린이,Noun,10,1
어릴,Verb,1,1
어릴,Verb,2,1
어릴떄,Noun,2,1
어림,Noun,1,1
어마,Exclamation,1,2
어마,Noun,1,3
어마어마하네여,Adjective,9,1
어마어마하네요,Adjective,10,1
어마어마하다,Adjective,1,1
어마어마하다,Adjective,7,1
어마어마합니다,Adjective,10,1
어머니,Noun,2,1
어머니,Noun,10,1
어머어머,Exclamation,10,1
어물,Noun,1,1
어물,Noun,2,1
어물,Noun,5,1
어물어물,Adverb,1,1
어밴져스,Noun,8,1
어밴져스충들,Noun,10,1
어벙벙,Noun,1,1
어벤져스,Noun,1,3
어벤져스,Noun,6,1
어벤져스,Noun,8,1
어보,Noun,8,1
어부지리,Noun,2,1
어색,Noun,2,1
어색,Noun,4,4
어색,Noun,8,1
어색하게,Adjective,1,1
어색하게,Adjective,3,1
어색하고,Adjective,1,8
어색하고,Adjective,2,6
어색하고,Adjective,9,1
어색하고말도,Adjective,2,1
어색하냐,Adjective,2,1
어색하다,Adjective,1,1
어색하다,Adjective,2,1
어색하다,Adjective,3,1
어색하다,Adjective,4,1
어색하다고,Adjective,1,1
어색하지,Adjective,5,2
어색하지,Adjective,10,1
어색한,Adjective,1,1
어색한,Adjective,2,4
어색한,Adjective,4,1
어색한,Adjective,5,1
어색한,Adjective,9,1
어색한가요,Adjective,1,1
어색한지,Adjective,2,1
어색함,Adjective,1,3
어색함,Adjective,10,2
어색함의,Adjective,3,1
어색함이,Adjective,4,1
어색해,Adjective,2,2
어색해,Adjective,6,1
어색해,Adjective,10,1
어색해서,Adjective,1,3
어색했,Adjective,2,1
어색했습니다,Adjective,1,1
어색했으며,Adjective,2,1
어서,Noun,1,2
어서,Noun,10,1
어설,Noun,4,1
어설퍼,Adjective,1,1
어설퍼,Adjective,2,1
어설퍼요,Adjective,2,1
어설펏음,Noun,2,1
어설펐어요,Adjective,6,1
어설프,Adjective,2,1
어설프게,Adjective,1,6
어설프게,Adjective,2,2
어설프게,Adjective,4,1
어설프게,Adjective,6,2
어설프고,Adjective,1,3
어설프고,Adjective,2,2
어설프고,Adjective,4,3
어설프고,Adjective,5,2
어설프고,Adjective,6,1
어설프고,Adjective,8,1
어설프긴,Adjective,8,1
어설프다,Adjective,2,1
어설프다,Adjective,5,2
어설프지만,Adjective,7,1
어설픈,Adjective,1,10
어설픈,Adjective,2,5
어설픈,Adjective,3,1
어설픈,Adjective,4,3
어설픈,Adjective,5,1
어설픈,Adjective,6,3
어설픈,Adjective,7,1
어설픈거와,Adjective,1,1
어설픈것,Adjective,5,1
어설픈게,Adjective,1,1
어설픔,Adjective,1,2
어어,Noun,1,2
어어,Noun,3,1
어어,Noun,10,2
어어어어,Noun,1,1
어엌,Noun,1,1
어영부영,Adverb,4,1
어요,Noun,4,1
어요,Noun,6,1
어요,Noun,10,2
어우,Noun,1,6
어우,Noun,2,2
어우,Noun,9,1
어우,Noun,10,2
어우러진,Verb,4,1
어울려요,Verb,1,1
어울려요,Verb,4,1
어울렸고,Verb,9,1
어울렸을,Verb,6,1
어울렸음,Verb,2,1
어울렸음,Verb,6,1
어울렸음,Verb,8,1
어울리,Verb,7,1
어울리겠네,Verb,2,1
어울리고,Verb,2,1
어울리고,Verb,8,2
어울리고,Verb,10,1
어울리는,Verb,1,4
어울리는,Verb,8,3
어울리는,Verb,9,1
어울리는,Verb,10,4
어울리는것,Verb,2,1
어울리는것,Verb,9,1
어울리는지도,Verb,4,1
어울리던데,Verb,2,1
어울리지,Verb,1,4
어울리지,Verb,2,2
어울리지,Verb,3,1
어울리지,Verb,4,1
어울리지,Verb,6,1
어울리지도,Verb,1,2
어울린다,Verb,2,1
어울린다,Verb,7,1
어울릴만,Verb,4,1
어울림,Noun,9,1
어울림,Verb,1,2
어울림,Verb,3,1
어울림,Verb,10,1
어유,Noun,1,2
어의,Noun,1,2
어의,Noun,2,3
어의,Noun,4,1
어이,Noun,1,131
어이,Noun,2,48
어이,Noun,3,3
어이,Noun,4,8
어이,Noun,5,2
어이,Noun,6,12
어이,Noun,7,4
어이,Noun,8,3
어이,Noun,10,4
어이구,Noun,1,1
어이없,Adjective,1,3
어이없,Adjective,2,1
어이없,Adjective,8,1
어이없게,Adjective,1,2
어이없게,Adjective,3,2
어이없게,Adjective,9,1
어이없고,Adjective,1,7
어이없고,Adjective,2,4
어이없고,Adjective,4,2
어이없고,Adjective,6,1
어이없네,Adjective,1,2
어이없네,Adjective,2,2
어이없는,Adjective,1,17
어이없는,Adjective,2,12
어이없는,Adjective,3,1
어이없는,Adjective,4,3
어이없는,Adjective,5,1
어이없는,Adjective,6,3
어이없는,Adjective,8,2
어이없는거,Adjective,6,1
어이없다,Adjective,1,4
어이없다,Adjective,2,1
어이없다,Adjective,3,1
어이없다,Adjective,4,1
어이없다,Adjective,5,1
어이없다,Adjective,6,1
어이없당,Adjective,2,1
어이없던,Adjective,1,1
어이없어,Adjective,1,2
어이없어,Adjective,4,1
어이없어,Adjective,6,1
어이없어가지고,Adjective,2,1
어이없어서,Adjective,1,17
어이없어서,Adjective,2,7
어이없어서,Adjective,3,2
어이없어서,Adjective,5,1
어이없어서,Adjective,6,2
어이없엇다,Adjective,7,1
어이없었고,Adjective,10,1
어이없었다,Adjective,1,1
어이없었다는거,Adjective,6,1
어이없었음,Adjective,1,2
어이없었음,Adjective,6,1
어이없었음,Adjective,8,1
어이없을,Adjective,1,1
어이없음,Adjective,1,12
어이없음,Adjective,2,4
어이없음,Adjective,3,1
어이없음,Adjective,4,1
어이없음,Adjective,6,3
어이없이,Adverb,1,2
어이없이,Adverb,5,1
어이없이,Adverb,10,1
어이없지,Adjective,1,1
어이없지만,Adjective,7,1
어이쿠,Noun,1,1
어있다,Noun,2,1
어잌내눈,Noun,2,1
어정쩡하다,Adjective,3,1
어정쩡한,Adjective,2,1
어정쩡한,Adjective,6,1
어정쩡함,Adjective,4,1
어제,Noun,1,5
어제,Noun,2,1
어제,Noun,4,1
어제,Noun,6,3
어제,Noun,7,4
어제,Noun,8,2
어제,Noun,9,2
어제,Noun,10,6
어줍잖게,Adjective,1,1
어줍잖은,Adjective,1,1
어줍잖은,Adjective,8,1
어중간하다,Adjective,4,1
어중간한,Adjective,2,1
어지간하면,Adjective,1,5
어지간하면,Adjective,2,1
어지간하지,Adjective,1,1
어지간한,Adjective,1,3
어지간한건,Adjective,1,1
어지간해,Adjective,2,1
어지간해야지,Adjective,1,1
어지간히,Adjective,1,4
어지간히,Adjective,2,2
어지간히,Adjective,10,1
어지러운,Adjective,4,1
어진,Noun,1,1
어짜피,Adverb,1,1
어짜피,Adverb,9,1
어짜피,Adverb,10,2
어째,Noun,1,2
어째,Noun,4,1
어째,Noun,6,4
어째,Noun,9,1
어째서,Noun,1,2
어째서,Noun,5,1
어째서,Noun,7,1
어째어째,Noun,1,1
어쨋,Noun,4,1
어쨋,Noun,6,1
어쨋,Noun,7,1
어쨌거,Noun,8,1
어쨌든,Noun,2,1
어쨌든,Noun,6,1
어쨌든,Noun,10,1
어쩌,Noun,1,5
어쩌,Noun,2,1
어쩌,Noun,8,2
어쩌,Noun,10,1
어쩌고저쩌고,Adverb,10,1
어쩌구,Noun,1,2
어쩌구,Noun,2,1
어쩌나,Adverb,1,1
어쩌나,Adverb,10,2
어쩌냐,Noun,8,1
어쩌누,Noun,4,1
어쩌다,Adverb,1,3
어쩌다,Adverb,2,2
어쩌다,Adverb,4,1
어쩌다가,Noun,1,4
어쩌다가,Noun,8,1
어쩌라고,Adverb,2,2
어쩌라고,Adverb,4,1
어쩌라고,Adverb,8,1
어쩌면,Noun,1,2
어쩌면,Noun,2,1
어쩌면,Noun,8,1
어쩌면,Noun,10,4
어쩌잔거,Noun,1,1
어쩌저찌해,Noun,6,1
어쩌지,Adverb,1,1
어쩐지,Noun,1,2
어쩐지,Noun,2,1
어쩐지,Noun,4,1
어쩐지,Noun,10,1
어쩔,Adverb,1,10
어쩔,Adverb,2,2
어쩔,Adverb,3,1
어쩔,Adverb,4,1
어쩔,Adverb,6,1
어쩔,Adverb,8,1
어쩔,Adverb,10,3
어쩔,Modifier,1,5
어쩔,Modifier,2,2
어쩔,Modifier,4,1
어쩔,Modifier,7,1
어쩔,Modifier,8,3
어쩔,Modifier,10,2
어쩜,Noun,1,7
어쩜,Noun,2,3
어쩜,Noun,4,1
어쩜,Noun,9,1
어쩜좋,Noun,1,1
어쩜좋으,Noun,1,1
어쭙잖은,Adjective,2,2
어쭙짢,Noun,7,1
어찌,Noun,1,3
어찌,Noun,2,3
어찌,Noun,4,2
어찌,Noun,6,1
어찌,Noun,8,1
어찌,Noun,10,2
어찌나,Adverb,10,1
어찌저찌,Adverb,4,1
어찌저찌,Adverb,6,1
어차피,Noun,1,7
어차피,Noun,2,1
어차피,Noun,3,1
어차피,Noun,8,4
어차피,Noun,10,4
어처구,Noun,1,1
어처구니,Noun,1,14
어처구니,Noun,2,3
어처구니,Noun,5,1
어처구니,Noun,8,1
어처구니없,Adjective,1,1
어처구니없는,Adjective,1,1
어처구니없어서,Adjective,2,1
어처구니없어서,Adjective,3,1
어치,Noun,10,1
어캐,Noun,1,2
어캐아,Noun,1,1
어케,Noun,1,7
어케,Noun,2,3
어케된거,Noun,2,1
어케됬노,Noun,2,1
어케뿌시,Noun,1,1
어필,Noun,4,1
어필,Noun,6,1
어후,Noun,1,4
어후,Noun,2,3
어후,Noun,4,1
어휴,Exclamation,1,11
어휴,Exclamation,2,5
어휴,Exclamation,6,1
어휴,Exclamation,10,5
어휻,Noun,10,1
억,Modifier,1,8
억,Modifier,2,3
억,Modifier,4,4
억,Modifier,5,5
억,Modifier,6,3
억,Modifier,8,2
억,Modifier,10,2
억,Noun,1,2
억,Noun,10,2
억,Suffix,1,3
억,Suffix,10,1
억울,Noun,1,1
억울하고,Adjective,1,1
억울할,Adjective,2,2
억울할까,Adjective,1,1
억울함,Adjective,2,1
억울함,Adjective,4,1
억울합니다,Adjective,1,2
억울해서,Adjective,10,1
억울했을듯,Adjective,2,1
억지,Noun,1,58
억지,Noun,2,10
억지,Noun,3,1
억지,Noun,4,10
억지,Noun,6,5
억지,Noun,7,3
억지,Noun,8,6
억지,Noun,10,9
억지로,Noun,1,22
억지로,Noun,2,9
억지로,Noun,3,1
억지로,Noun,4,6
억지로,Noun,5,1
억지로,Noun,6,3
억지로,Noun,7,1
억지로,Noun,8,2
억지스러,Adjective,1,4
억지스러,Adjective,2,2
억지스러운,Adjective,1,6
억지스러운,Adjective,2,2
억지스러운,Adjective,3,2
억지스러운,Adjective,4,3
억지스러운,Adjective,6,3
억지스러운,Adjective,7,2
억지스러운,Adjective,8,3
억지스러운건,Adjective,1,1
억지스러운게,Adjective,8,1
억지스러워서,Adjective,7,1
억지스러워서,Adjective,10,1
억지스러웠고,Adjective,8,1
억지스러웠던것이,Adjective,1,1
억지스런,Adjective,1,4
억지스런,Adjective,7,1
억지스럽,Adjective,2,1
억지스럽,Adjective,6,1
억지스럽고,Adjective,1,5
억지스럽고,Adjective,7,1
억지스럽고,Adjective,8,1
억지스럽기만,Adjective,1,1
억지스럽긴,Adjective,10,1
억지스럽네요,Adjective,6,1
억지스럽다,Adjective,1,2
억지스럽다고,Adjective,1,1
언,Modifier,1,2
언,Modifier,2,5
언,Modifier,5,2
언,Modifier,6,3
언,Modifier,8,1
언,Modifier,10,3
언급,Noun,1,4
언나,Noun,1,1
언능,Adverb,4,1
언니,Noun,1,1
언니,Noun,8,1
언니,Noun,10,1
언니,Suffix,1,1
언니,Suffix,6,1
언니,Suffix,8,1
언니,Suffix,10,1
언돼,Noun,2,1
언뜻,Noun,10,1
언론,Noun,1,2
언성,Noun,8,1
언정,Eomi,6,1
언제,Noun,1,12
언제,Noun,2,11
언제,Noun,4,3
언제,Noun,5,1
언제,Noun,6,1
언제,Noun,8,1
언제,Noun,10,4
언제나,Adverb,2,1
언제나,Adverb,6,1
언제나,Adverb,8,1
언제나,Adverb,9,2
언제나,Adverb,10,5
언젠가,Adverb,10,2
언플,Noun,1,1
얹고,Verb,1,1
얹기,Verb,1,1
얹어놓고,Verb,2,1
얹었길래,Verb,1,1
얹지는,Verb,2,1
얹지도,Verb,2,1
얻,Verb,1,1
얻고,Verb,2,1
얻는게,Verb,1,1
얻어,Verb,1,1
얻어,Verb,6,1
얻어야하는데,Verb,4,1
얻었는지,Verb,3,1
얻었다,Verb,1,1
얻었습니다,Verb,1,1
얻었습니다,Verb,2,1
얻으니까,Verb,1,1
얻으시는지,Verb,1,1
얻음,Verb,1,1
얼,Noun,1,8
얼,Noun,2,1
얼,Noun,6,1
얼,Noun,10,1
얼거리,Verb,1,1
얼굴,Noun,1,30
얼굴,Noun,2,23
얼굴,Noun,4,9
얼굴,Noun,5,4
얼굴,Noun,6,4
얼굴,Noun,7,2
얼굴,Noun,8,5
얼굴,Noun,10,7
얼귤,Noun,4,1
얼도,Verb,8,2
얼떨결,Noun,8,1
얼렁뚱땅,Noun,2,1
얼레,Noun,1,2
얼레,Noun,6,1
얼른,Noun,1,1
얼른,Noun,10,1
얼리어답터,Noun,8,1
얼마,Noun,1,11
얼마,Noun,2,4
얼마,Noun,3,1
얼마,Noun,4,1
얼마,Noun,6,2
얼마,Noun,7,1
얼마,Noun,8,1
얼마,Noun,10,5
얼마나,Noun,1,40
얼마나,Noun,2,10
얼마나,Noun,3,1
얼마나,Noun,4,3
얼마나,Noun,5,3
얼마나,Noun,6,3
얼마나,Noun,7,3
얼마나,Noun,8,8
얼마나,Noun,9,3
얼마나,Noun,10,16
얼말,Verb,1,1
얼빠진,Verb,6,1
얼씬,Noun,1,3
얼척,Noun,1,2
얼척,Noun,2,1
얼탱,Noun,2,3
얼탱,Noun,8,1
얼평,Noun,10,1
얼핏,Noun,2,1
엄,Noun,1,2
엄,Noun,6,3
엄,Noun,7,2
엄,Noun,8,1
엄띄엄,Noun,2,1
엄마,Noun,1,4
엄마,Noun,2,2
엄마,Noun,5,1
엄마,Noun,6,2
엄마,Noun,8,1
엄마,Noun,9,2
엄마,Noun,10,3
엄복동,Noun,1,42
엄복동,Noun,2,6
엄복동,Noun,4,1
엄복동,Noun,6,1
엄복동,Noun,8,2
엄복동,Noun,10,5
엄선,Noun,2,1
엄연한,Adjective,1,1
엄준,Noun,1,1
엄준,Noun,2,1
엄준,Noun,10,2
엄지,Noun,1,1
엄지,Noun,2,1
엄청,Adverb,1,48
엄청,Adverb,2,16
엄청,Adverb,3,3
엄청,Adverb,4,13
엄청,Adverb,5,4
엄청,Adverb,6,14
엄청,Adverb,7,1
엄청,Adverb,8,19
엄청,Adverb,9,7
엄청,Adverb,10,55
엄청나게,Adjective,1,1
엄청나게,Adjective,2,1
엄청나게,Adjective,10,4
엄청나고,Adjective,1,1
엄청나길래,Adjective,8,1
엄청나네요,Adjective,1,1
엄청나네요,Adjective,7,1
엄청난,Adjective,1,10
엄청난,Adjective,2,1
엄청난,Adjective,3,1
엄청난,Adjective,4,1
엄청난,Adjective,5,1
엄청난,Adjective,6,1
엄청난,Adjective,7,2
엄청난,Adjective,8,1
엄청난,Adjective,9,1
엄청난,Adjective,10,4
엄청난거,Adjective,8,1
엄청난거구나,Adjective,2,1
엄청남,Adjective,1,1
엄청납니다,Adjective,8,1
엄청납니다,Adjective,9,2
엄청납니다,Adjective,10,1
엄청났고,Adjective,8,1
엄청났어요,Adjective,9,1
엄청났어요,Adjective,10,1
엄청났었는데,Adjective,8,1
엄홍식,Noun,1,2
엄홍식,Noun,2,1
엄홍식,Noun,3,1
엄홍식,Noun,4,1
엄홍식,Noun,10,1
업,Noun,1,1
업,Noun,5,1
업고,Verb,2,1
업고,Verb,5,1
업그레이드,Noun,8,1
업네,Verb,1,1
업는데,Verb,2,1
업다,Verb,1,1
업로드,Noun,1,1
업무,Noun,10,1
업은,Verb,1,1
업음,Verb,1,1
업종,Noun,1,1
업청,Noun,1,1
업체,Noun,1,1
업체,Noun,2,1
없,Adjective,1,14
없,Adjective,2,8
없,Adjective,3,1
없,Adjective,4,4
없,Adjective,5,1
없,Adjective,6,5
없,Adjective,8,1
없,Adjective,10,1
없거나,Adjective,1,1
없거나,Adjective,8,1
없건만,Adjective,1,1
없게,Adjective,1,6
없게,Adjective,2,7
없게,Adjective,6,1
없게,Adjective,8,1
없게,Adjective,10,4
없겠네요,Adjective,2,1
없겠네요,Adjective,8,1
없겠지만,Adjective,7,1
없고,Adjective,1,471
없고,Adjective,2,180
없고,Adjective,3,20
없고,Adjective,4,62
없고,Adjective,5,22
없고,Adjective,6,34
없고,Adjective,7,9
없고,Adjective,8,17
없고,Adjective,9,4
없고,Adjective,10,21
없고가,Adjective,1,1
없고내,Adjective,1,1
없고를,Adjective,1,1
없고어이도,Adjective,1,1
없고요,Adjective,6,1
없고음,Adjective,1,1
없고이,Adjective,3,1
없구,Adjective,1,6
없구,Adjective,2,3
없구,Adjective,3,2
없구,Adjective,6,2
없구,Adjective,10,1
없구나,Adjective,1,1
없구나라고,Adjective,9,1
없구요,Adjective,1,6
없구요,Adjective,10,1
없군요,Adjective,10,1
없기,Adjective,1,1
없기도,Adjective,2,1
없기에,Adjective,1,1
없긴,Adjective,1,2
없긴,Adjective,4,1
없긴,Adjective,5,1
없긴,Adjective,6,1
없긴,Adjective,8,5
없긴,Adjective,9,1
없긴하지만,Adjective,10,1
없긴한데,Adjective,8,4
없길래,Adjective,1,2
없나,Adjective,1,12
없나,Adjective,2,1
없나,Adjective,6,2
없나,Adjective,10,1
없나보다,Adjective,2,1
없나보다,Adjective,4,1
없나여,Adjective,1,1
없나요,Adjective,1,12
없나요,Adjective,2,3
없나요,Adjective,10,2
없내,Adjective,1,2
없내요,Adjective,2,1
없냐,Adjective,1,12
없냐,Adjective,2,2
없냐냐,Adjective,1,1
없냐는지,Adjective,10,1
없네,Adjective,1,97
없네,Adjective,2,35
없네,Adjective,4,10
없네,Adjective,5,2
없네,Adjective,6,6
없네,Adjective,8,3
없네,Adjective,10,2
없네디,Adjective,1,1
없네여,Adjective,2,3
없네여,Adjective,8,1
없네요,Adjective,1,32
없네요,Adjective,2,12
없네요,Adjective,3,3
없네요,Adjective,4,7
없네요,Adjective,5,2
없네요,Adjective,6,5
없네요,Adjective,7,2
없네요,Adjective,8,2
없네요,Adjective,10,3
없네용,Adjective,10,1
없네헤,Noun,1,1
없넼,Noun,6,1
없는,Adjective,1,225
없는,Adjective,2,92
없는,Adjective,3,12
없는,Adjective,4,31
없는,Adjective,5,12
없는,Adjective,6,22
없는,Adjective,7,22
없는,Adjective,8,24
없는,Adjective,9,3
없는,Adjective,10,30
없는가,Adjective,1,1
없는가,Adjective,2,1
없는가,Adjective,8,1
없는거,Adjective,1,4
없는거,Adjective,2,3
없는거,Adjective,5,2
없는거,Adjective,6,2
없는거,Adjective,7,1
없는거,Adjective,8,3
없는거,Adjective,10,2
없는거나,Adjective,1,1
없는거냐,Adjective,1,1
없는거니,Adjective,1,1
없는거라고,Adjective,8,1
없는거랑,Adjective,6,1
없는거야,Adjective,1,2
없는거죠,Adjective,1,3
없는건,Adjective,1,2
없는건,Adjective,2,1
없는건,Adjective,3,1
없는건,Adjective,4,1
없는건,Adjective,5,1
없는건,Adjective,6,1
없는건,Adjective,8,11
없는건,Adjective,10,3
없는건데,Adjective,7,1
없는건데,Adjective,8,2
없는걸,Adjective,1,4
없는걸,Adjective,2,1
없는것,Adjective,2,2
없는것,Adjective,4,1
없는것,Adjective,6,1
없는것,Adjective,7,1
없는것,Adjective,10,3
없는것도,Adjective,9,1
없는것인가,Adjective,1,1
없는것처럼,Adjective,1,1
없는게,Adjective,1,10
없는게,Adjective,2,5
