형태소,품사,분류,카운트
색달라서,Adjective,8,1
생,Noun,6,1
생,Noun,10,2
생각,Noun,1,1
생각,Noun,2,2
생각,Noun,3,1
생각,Noun,4,2
생각,Noun,5,1
생각,Noun,6,9
생각,Noun,7,5
생각,Noun,8,15
생각,Noun,9,7
생각,Noun,10,50
생각나는,Verb,10,1
생각나면,Verb,9,1
생각나서,Verb,10,1
생각난다,Verb,10,2
생각났음,Verb,8,1
생겨날거,Verb,8,1
생겼는데,Verb,10,1
생긴게,Verb,10,1
생긴다,Verb,5,1
생긴다는게,Verb,6,1
생사람,Noun,8,1
생생하다,Adjective,10,1
생애,Noun,5,1
생애,Noun,10,5
생존,Noun,6,2
생존,Noun,7,1
생존,Noun,8,2
생존,Noun,10,6
생존자,Noun,5,1
생존자,Noun,8,1
생존자,Noun,9,1
생존자,Noun,10,1
서,Josa,5,1
서,Josa,6,2
서,Josa,7,1
서,Josa,8,3
서,Josa,9,2
서,Josa,10,4
서,Verb,1,2
서,Verb,10,1
서는,Verb,8,1
서는,Verb,10,1
서도,Noun,9,2
서로,Noun,7,1
서로,Noun,8,1
서비스,Noun,9,1
서사,Noun,4,1
서야,Verb,9,1
서정,Noun,7,1
석,Noun,7,1
섞인,Verb,7,1
선,Noun,7,2
선,Noun,9,1
선,Noun,10,2
선구자,Noun,9,1
선물,Noun,3,1
선비,Noun,10,1
선샤인,Noun,8,1
선택,Noun,2,1
선택,Noun,4,1
선택,Noun,5,1
설레였을까,Adjective,6,1
설렌다,Adjective,9,1
설마,Noun,2,1
설명,Noun,8,2
설정,Noun,1,6
설정,Noun,3,2
설정,Noun,4,3
설정,Noun,5,3
설정,Noun,7,2
설정,Noun,8,2
설정,Noun,10,4
섬뜩하게,Adjective,7,1
섬뜩한,Adjective,5,1
섬뜩함이,Adjective,9,1
섬뜻,Noun,8,1
섬짓함,Noun,8,1
성,Modifier,8,2
성,Noun,1,1
성,Noun,5,1
성,Noun,9,2
성,Suffix,1,2
성,Suffix,3,1
성,Suffix,5,1
성,Suffix,7,3
성,Suffix,8,2
성,Suffix,9,2
성,Suffix,10,12
성격,Noun,1,1
성격,Noun,5,1
성격,Noun,8,1
성격,Noun,10,1
성공한,Adjective,9,1
성공했을까,Adjective,8,1
성과,Noun,10,1
성은,Noun,7,4
성은,Noun,9,1
성의,Noun,5,1
성찰,Noun,6,1
성찰,Noun,7,1
성하게,Adjective,3,1
성하고,Adjective,1,2
성하다는,Adjective,6,1
성한듯,Adjective,5,1
세,Modifier,6,1
세,Modifier,8,1
세,Modifier,10,1
세,Noun,8,1
세계,Noun,7,1
세계,Noun,10,2
세계관,Noun,10,1
세기,Noun,7,1
세기,Noun,9,2
세기말,Noun,7,1
세기말,Noun,9,1
세기말,Noun,10,1
세명,Noun,6,1
세번,Noun,10,1
세부,Noun,6,1
세상,Noun,6,1
세상,Noun,7,3
세상,Noun,8,7
세상,Noun,9,3
세상,Noun,10,11
세월,Noun,8,1
섹시해요,Adjective,10,1
센,Verb,10,1
센세이션,Noun,5,1
센스,Noun,8,1
셀레나,Noun,5,1
셀레나,Noun,10,1
셈,Noun,1,1
셈,Noun,5,1
셋트,Noun,3,1
소,Modifier,10,1
소낭구,Noun,3,1
소녀,Noun,1,1
소름,Noun,8,1
소름,Noun,9,2
소름끼치고,Verb,10,3
소름끼치는,Verb,7,1
소리,Noun,7,1
소리,Noun,9,2
소리,Noun,10,2
소린,Noun,10,1
소문,Noun,7,2
소문,Noun,8,1
소문,Noun,10,1
소생,Noun,10,1
소소한,Adjective,8,1
소수,Noun,6,2
소심,Noun,9,1
소장,Noun,10,3
소재,Noun,1,1
소재,Noun,2,1
소재,Noun,4,2
소재,Noun,5,1
소재,Noun,8,5
소재,Noun,10,3
소중하고,Adjective,8,1
속,Modifier,1,2
속,Modifier,2,1
속,Modifier,6,1
속,Modifier,8,1
속,Modifier,10,2
속,Noun,1,1
속,Noun,8,4
속,Noun,9,3
속,Noun,10,11
속도,Noun,6,1
속뜻,Noun,10,1
속임수,Noun,8,1
속편,Noun,4,1
속편,Noun,7,4
속편,Noun,8,1
속편,Noun,9,2
속편,Noun,10,1
손,Noun,4,1
손,Noun,9,2
손,Noun,10,5
손꼽,Verb,9,1
손꼽는,Verb,10,1
손꼽히는,Verb,7,2
손발,Noun,2,1
손색,Noun,7,1
손색,Noun,10,1
솔저,Noun,8,1
솔직해,Adjective,5,1
솔직히,Adjective,1,3
솔직히,Adjective,2,1
솔직히,Adjective,3,2
솔직히,Adjective,5,1
솔직히,Adjective,6,2
솔직히,Adjective,7,3
솔직히,Adjective,8,1
솔직히,Adjective,9,1
솔직히,Adjective,10,6
쇠사슬,Noun,1,1
쇼크,Noun,7,1
쇼크,Noun,10,3
쇼킹,Noun,7,1
쇼킹,Noun,9,1
쇼핑,Noun,1,1
쇼핑,Noun,9,1
쇼핑씬,Noun,1,1
쇼핑씬,Noun,9,1
수,Modifier,10,3
수,Noun,3,1
수,Noun,4,1
수,Noun,5,2
수,Noun,6,3
수,Noun,7,6
수,Noun,8,7
수,Noun,9,5
수,Noun,10,11
수가,Noun,1,2
수가,Noun,9,1
수단,Noun,7,1
수단,Noun,8,1
수단,Noun,9,1
수도,Noun,5,1
수도,Noun,10,3
수로,Noun,9,1
수많은,Adjective,7,1
수작,Noun,1,1
수작,Noun,7,1
수작,Noun,8,9
수작,Noun,9,11
수작,Noun,10,27
수준,Noun,1,1
수준,Noun,5,1
수준,Noun,8,1
수준,Noun,9,1
수준,Noun,10,1
수천,Modifier,9,1
수치,Noun,1,1
수퍼,Noun,8,1
수퍼액션,Noun,10,1
수혈,Noun,10,1
순,Modifier,10,1
순,Noun,1,1
순,Noun,10,1
순간,Noun,7,1
순간,Noun,9,1
순간,Noun,10,1
순위,Noun,7,1
술,Noun,4,1
술,Noun,5,2
술,Noun,6,1
술,Noun,7,1
술,Noun,10,1
술래잡기,Noun,8,1
숨,Noun,8,1
숨,Noun,10,1
숨어있엇다,Verb,10,1
숱,Noun,10,1
쉘,Noun,10,1
쉣,Noun,5,1
쉬,Noun,1,1
쉬,Noun,10,3
쉬하며,Verb,10,1
쉽게,Verb,6,1
쉽게,Verb,10,1
슈퍼,Noun,10,1
슈퍼맨,Noun,1,1
스,Noun,8,1
스러운,Adjective,10,1
스러운,Josa,1,1
스러운,Josa,4,2
스러운,Josa,7,2
스러운,Josa,10,2
스러워지지만,Adjective,8,1
스러웠다,Adjective,10,1
스러웠음,Adjective,7,2
스런,Josa,8,1
스럽고,Adjective,9,1
스럽다,Adjective,9,1
스럽다가도,Adjective,10,1
스럽다는,Adjective,7,1
스럽지,Josa,7,1
스럽지가,Adjective,4,1
스럽지도,Josa,1,1
스레,Noun,9,1
스릴,Noun,1,2
스릴,Noun,2,1
스릴,Noun,4,3
스릴,Noun,5,1
스릴,Noun,6,4
스릴,Noun,7,5
스릴,Noun,8,12
스릴,Noun,9,8
스릴,Noun,10,23
스릴러,Noun,2,1
스릴러,Noun,5,2
스릴러,Noun,7,1
스릴러,Noun,8,3
스릴러,Noun,10,6
스멀스멀,Adverb,8,1
스무,Modifier,7,1
스케일,Noun,7,2
스케일,Noun,9,3
스타,Noun,10,4
스타일,Noun,6,1
스타일,Noun,7,1
스타일,Noun,8,1
스타일,Noun,9,2
스테이크,Noun,8,1
스텝,Noun,7,1
스토리,Noun,1,6
스토리,Noun,3,1
스토리,Noun,4,2
스토리,Noun,5,5
스토리,Noun,6,2
스토리,Noun,7,4
스토리,Noun,8,6
스토리,Noun,9,2
스토리,Noun,10,25
스팀,Noun,10,1
스포,Noun,5,1
스포일러,Noun,1,2
스포일러,Noun,2,1
스피드,Noun,6,2
스피드,Noun,9,1
스피드,Noun,10,1
스피디,Noun,9,1
슬래셔,Noun,7,1
슬래셔,Noun,10,3
슬랩스틱,Noun,9,1
슬럼,Noun,9,1
슬럼,Noun,10,1
슬픈,Adjective,10,1
습격,Noun,10,1
습한,Adjective,10,1
승화,Noun,7,1
시,Modifier,7,1
시,Modifier,8,1
시,Noun,7,1
시가지,Noun,10,1
시각,Noun,7,1
시각,Noun,9,1
시각,Noun,10,2
시간,Noun,1,4
시간,Noun,2,1
시간,Noun,4,1
시간,Noun,5,2
시간,Noun,6,1
시간,Noun,7,1
시간,Noun,9,1
시금석,Noun,9,1
시나리오,Noun,4,1
시나리오,Noun,5,1
시나리오,Noun,10,3
시내,Noun,4,1
시대,Noun,5,1
시대,Noun,6,1
시대,Noun,9,1
시대,Noun,10,2
시도,Noun,4,1
시도,Noun,10,1
시리즈,Noun,9,2
시리즈,Noun,10,7
시민,Noun,10,1
시보,Noun,10,1
시사,Noun,7,1
시사,Noun,10,2
시시,Noun,7,1
시원시원해,Adjective,9,1
시원한,Adjective,8,1
시작,Noun,4,1
시작,Noun,6,1
시작,Noun,7,1
시작,Noun,8,3
시작,Noun,10,11
시절,Noun,10,2
시조새,Noun,10,1
시종일관,Noun,6,1
시청,Noun,4,1
시청,Noun,10,1
시체,Noun,9,1
시체,Noun,10,1
시초,Noun,8,3
시초,Noun,10,4
시켰,Verb,10,1
시켰다,Verb,7,1
시켰어야,Verb,1,1
시퀀스,Noun,9,1
시키는,Verb,10,1
시키는면으로는,Verb,10,1
시킨,Verb,8,1
시킨,Verb,9,2
시킨다,Verb,8,1
시티,Noun,8,1
식,Noun,3,1
식,Suffix,8,1
식량,Noun,7,1
식사,Noun,9,1
식상해,Adjective,1,2
식상해,Adjective,7,1
식상했다,Adjective,4,1
신,Noun,8,1
신분,Noun,4,1
신분,Noun,10,2
신비로운,Adjective,10,1
신선하고,Adjective,7,1
신선하고,Adjective,10,1
신선하던데,Adjective,8,1
신선한,Adjective,4,1
신선한,Adjective,5,1
신선한,Adjective,8,2
신선한듯,Adjective,7,1
신선했고,Adjective,9,1
신선했다,Adjective,8,1
신선했어요,Adjective,9,1
신선했지만,Adjective,7,1
신약성경,Noun,10,1
신은,Verb,8,1
신출귀몰,Noun,4,1
신출귀몰,Noun,6,1
신호,Noun,1,1
실감,Noun,7,1
실감,Noun,8,1
실감,Noun,9,2
실감,Noun,10,1
실낱,Noun,8,1
실려,Verb,10,1
실루엣,Noun,10,1
실망,Noun,1,5
실망,Noun,5,2
실망,Noun,6,2
실망,Noun,7,2
실망,Noun,8,1
실망하긴,Adjective,8,1
실망한,Adjective,5,1
실망해서,Adjective,1,1
실망했다,Adjective,1,1
실망했다,Adjective,4,1
실망했던,Adjective,6,1
실세,Noun,10,1
실시,Noun,9,1
실제,Noun,7,2
실제,Noun,8,1
실제,Noun,9,3
실제,Noun,10,1
실질,Noun,8,1
실패,Noun,4,1
실험실,Noun,10,1
실화,Noun,10,1
싫다,Adjective,4,2
싫다,Adjective,8,1
싫어짐,Adjective,10,1
싫어하나보다,Adjective,10,1
싫어하는데,Adjective,10,2
싫어하신다면,Adjective,10,1
싫어하지만,Adjective,8,1
싫은,Adjective,10,1
싫은데,Adjective,9,1
심,Noun,10,1
심각한,Adjective,8,1
심각한,Adjective,10,1
심도있어지는구나,Verb,8,1
심리,Noun,3,1
심리,Noun,7,1
심리,Noun,8,3
심리,Noun,9,1
심리,Noun,10,2
심심할,Adjective,5,1
심오하기,Adjective,10,1
심오하다,Adjective,7,1
심오한,Adjective,7,1
심오한,Adjective,10,3
심오한거,Adjective,1,1
심오함이,Adjective,10,1
심장,Noun,5,1
심장,Noun,8,2
심장,Noun,10,3
심지어,Noun,10,3
심한다,Adjective,10,1
심해지는,Verb,10,1
심히,Adjective,8,1
십자,Noun,10,2
싶다,Verb,1,1
싶다,Verb,7,2
싶다,Verb,8,1
싶다,Verb,9,1
싶다,Verb,10,7
싶다는,Verb,10,1
싶다면,Verb,5,1
싶다하면,Verb,8,1
싶디,Verb,1,1
싶어서,Verb,4,1
싶었더라도,Verb,1,1
싶었으나,Verb,4,1
싶은,Verb,6,1
싶은,Verb,10,4
싶을,Verb,2,1
싶지만,Verb,10,1
싸구려,Noun,5,1
싸우고,Verb,4,1
싸우네,Verb,6,1
싸우는,Verb,1,3
싸우는,Verb,4,1
싸우는,Verb,7,1
싸우는,Verb,8,1
싸우는게,Verb,6,1
싸우는내용,Verb,1,1
싸운,Verb,6,1
싸운다는,Verb,8,1
싸움,Noun,2,1
싸움,Noun,5,2
싸움,Noun,6,1
싸움이아니라,Verb,6,1
싸워도,Verb,1,1
싸이코패스,Noun,10,1
쌀뻔,Noun,10,1
쌍,Noun,10,1
쌍벽,Noun,9,1
쌍욕,Noun,1,1
쌓아,Verb,8,1
썅,Noun,1,1
써,Verb,4,1
써,Verb,10,3
써는,Verb,6,1
써는,Verb,10,1
써든,Verb,10,1
써있네,Verb,5,1
썩,Noun,7,1
썩을,Modifier,1,1
썰렁한거리,Adjective,10,1
썼을,Verb,4,1
쏘,Verb,6,2
쏘우,Noun,8,1
쏟아져,Verb,3,1
쓰,Verb,8,1
쓰고,Verb,1,1
쓰고,Verb,8,1
쓰고,Verb,10,1
쓰든,Verb,7,1
쓰레기,Noun,1,11
쓰레기,Noun,3,2
쓰레기,Noun,8,1
쓰레기,Noun,10,1
쓰였다는게,Verb,8,1
쓰였다는게,Verb,9,1
쓰지도,Verb,10,1
쓰지마라,Verb,8,1
쓰지말자,Verb,10,1
쓴,Verb,1,2
쓴,Verb,10,1
쓸,Verb,4,1
쓸,Verb,7,1
쓸고다니는데,Verb,6,1
쓸데없이,Adverb,6,1
쓸쓸하고,Adjective,10,1
쓸쓸한,Adjective,10,1
쓸쓸해,Adjective,10,1
씀,Verb,9,2
씀,Verb,10,2
씁,Verb,7,1
씁니다,Verb,10,1
씁쓸해지는,Adjective,10,1
씨,Noun,10,1
씨년,Noun,10,1
씩,Suffix,8,1
씬,Noun,7,1
씬,Noun,8,2
씬,Noun,10,1
아,Exclamation,1,3
아,Exclamation,2,1
아,Exclamation,4,1
아,Exclamation,6,1
아,Exclamation,7,1
아,Exclamation,9,3
아,Exclamation,10,10
아,Josa,1,1
아,Josa,9,2
아,Josa,10,6
아,Noun,1,2
아,Noun,8,1
아,Noun,10,1
아까운,Adjective,6,1
아까운,Adjective,8,1
아까웠는데,Adjective,7,1
아깝네,Adjective,1,1
아깝다,Adjective,1,2
아깝다,Adjective,4,1
아깝다,Adjective,9,1
아깝다는,Adjective,2,1
아깝습니다,Adjective,1,1
아깝지,Adjective,9,1
아깝지,Adjective,10,3
아껴주어야,Verb,8,1
아낌,Verb,10,1
아내,Noun,10,1
아냐,Verb,10,2
아는,Verb,8,1
아는,Verb,10,2
아니,Adjective,8,1
아니,Adjective,9,1
아니,Adjective,10,4
아니고,Adjective,1,1
아니고,Adjective,2,1
아니고,Adjective,5,2
아니고,Adjective,6,1
아니고,Adjective,7,1
아니고,Adjective,8,3
아니고,Adjective,9,1
아니고,Adjective,10,2
아니구,Adjective,8,1
아니기,Adjective,10,1
아니기에,Adjective,8,1
아니나,Adjective,10,1
아니니까,Adjective,4,1
아니다,Adjective,1,1
아니다,Adjective,7,2
아니다,Adjective,8,1
아니다,Adjective,9,3
아니다,Adjective,10,14
아니더라,Adjective,8,1
아니더라도,Adjective,10,1
아니든,Adjective,7,1
아니라,Adjective,1,2
아니라,Adjective,5,1
아니라,Adjective,6,1
아니라,Adjective,7,3
아니라,Adjective,8,4
아니라,Adjective,9,3
아니라,Adjective,10,15
아니라고,Adjective,3,1
아니라고,Adjective,8,1
아니라는,Adjective,10,2
아니라면,Adjective,8,1
아니라서,Adjective,8,1
아니란,Adjective,10,2
아니란다,Adjective,10,1
아니면,Adjective,7,1
아니면,Adjective,10,2
아니야,Adjective,6,2
아니야,Adjective,9,1
아니야,Adjective,10,1
아니어도,Adjective,8,1
아니었고,Adjective,10,1
아니었나,Adjective,7,1
아니었다,Adjective,7,1
아니었다,Adjective,8,1
아니었다,Adjective,10,1
아니었을까,Adjective,8,1
아니에요,Adjective,8,1
아니였다,Adjective,5,1
아니였다,Adjective,7,1
아니였어,Adjective,9,1
아니잖아용,Adjective,10,1
아니죠,Adjective,8,1
아니지만,Adjective,6,1
아니지만,Adjective,8,2
아니지만,Adjective,9,1
아닌,Adjective,1,1
아닌,Adjective,8,5
아닌,Adjective,9,1
아닌,Adjective,10,8
아닌가,Adjective,8,1
아닌가,Adjective,9,1
아닌가,Adjective,10,1
아닌거,Adjective,8,1
아닌거,Adjective,10,1
아닌거구,Adjective,5,1
아닌것,Adjective,8,1
아닌데,Adjective,1,1
아닌데,Adjective,9,2
아닌데,Adjective,10,2
아닌데도,Adjective,10,1
아닌듯,Adjective,6,1
아닌듯,Adjective,8,2
아닌듯,Adjective,10,1
아닐까,Adjective,8,1
아닐까,Adjective,9,1
아닐까,Adjective,10,4
아님,Adjective,1,1
아님,Adjective,6,1
아님,Adjective,8,4
아님,Adjective,9,3
아님,Adjective,10,11
아닙니까,Adjective,10,1
아닙니다,Adjective,10,2
아래,Noun,6,1
아른거린다,Verb,9,1
아름다운,Adjective,7,2
아름다운,Adjective,8,1
아름다운,Adjective,10,2
아름답다,Adjective,10,1
아릿한,Adjective,6,1
아마,Noun,1,1
아마추어,Noun,1,1
아무,Modifier,7,1
아무,Modifier,8,1
아무,Noun,8,2
아무,Noun,10,3
아무래도,Adverb,2,1
아무리,Adverb,5,1
아무리,Adverb,6,1
아무리,Adverb,7,2
아무튼,Adverb,9,1
아무튼,Adverb,10,1
아버지,Noun,10,1
아빠,Noun,10,1
아쉬운,Adjective,6,1
아쉬운,Adjective,7,1
아쉬운,Adjective,8,1
아쉬운,Adjective,10,1
아쉬운건,Adjective,9,1
아쉬움,Noun,7,2
아쉬움,Noun,8,3
아쉬움,Noun,9,1
아쉬워요,Adjective,6,1
아쉬웠고,Adjective,7,1
아쉬웠다,Adjective,7,1
아쉬웠지만,Adjective,7,1
아쉽네요,Adjective,6,1
아쉽네요,Adjective,7,1
아쉽다,Adjective,4,1
아쉽다,Adjective,6,1
아아,Noun,10,1
아예,Noun,10,2
아우,Noun,1,1
아우토반,Noun,5,1
아울러,Verb,10,1
아이,Noun,6,1
아이고,Exclamation,8,1
아이디어,Noun,5,1
아이러니,Noun,5,1
아이유,Noun,9,1
아이큐,Noun,1,1
아이큐,Noun,5,1
아이큐,Noun,10,1
아저씨,Noun,10,1
아주,Noun,5,2
아주,Noun,6,1
아주,Noun,8,2
아주,Noun,9,1
아주,Noun,10,6
아직,Adverb,10,3
아직도,Adverb,10,5
아파,Adjective,8,1
아파트,Noun,8,1
아팠다,Adjective,7,1
아포칼립스,Noun,10,2
악,Exclamation,1,3
악,Noun,1,2
악,Noun,6,1
악,Noun,10,1
악랄한,Adjective,7,1
악랄한,Adjective,10,1
악랄함을,Adjective,6,1
악랄함을,Adjective,9,1
악몽,Noun,7,1
악인,Noun,10,1
악평,Noun,1,1
악플,Noun,9,1
악플러,Noun,10,1
악한,Noun,7,1
악한,Noun,10,1
악한면을,Adjective,10,1
악함은,Adjective,10,1
악함을,Adjective,8,1
악함을,Adjective,9,1
악해질,Adjective,8,1
안,Noun,6,1
안,Noun,7,3
안,Noun,8,1
안,Noun,9,2
안,Noun,10,5
안,VerbPrefix,1,10
안,VerbPrefix,4,3
안,VerbPrefix,5,4
안,VerbPrefix,6,1
안,VerbPrefix,7,5
안,VerbPrefix,8,5
안,VerbPrefix,9,1
안,VerbPrefix,10,11
안가요,Verb,6,1
안감,Noun,1,1
안감,Noun,2,1
안나,Noun,1,1
안나,Noun,6,1
안나,Noun,8,1
안다,Verb,8,1
안대,Noun,8,1
안대,Noun,10,1
안되,Adjective,4,1
안되,Adjective,10,1
안되네요,Adjective,10,1
안되는,Adjective,1,3
안되는,Adjective,4,1
안되는,Adjective,8,2
안되는,Adjective,9,1
안되는,Adjective,10,1
안되는게,Adjective,10,1
안되는지,Adjective,8,1
안되는지,Adjective,10,1
안되다니,Adjective,10,1
안되서,Adjective,10,1
안된다,Adjective,10,3
안된다는,Adjective,2,1
안될,Adjective,1,1
안될,Adjective,10,1
안됨,Adjective,5,1
안됨,Adjective,10,1
안든다,Verb,2,1
안듬,Noun,1,1
안뚤리거,Noun,10,1
안목,Noun,10,1
안보,Noun,6,1
안보,Noun,10,1
안보리,Noun,1,1
안습,Noun,4,1
안심,Noun,10,1
안전,Noun,10,1
안전지대,Noun,2,1
안정,Noun,1,1
안좋네요,Adjective,7,1
안좋다는,Adjective,10,1
안좋아,Adjective,10,1
안질렸던,Verb,10,1
안질리는,Verb,9,1
안타까운,Adjective,10,1
안타깝다,Adjective,8,1
앉아있냐,Verb,8,1
않,Verb,9,1
않겠다,Verb,2,1
않고,Verb,1,1
않고,Verb,4,1
않고,Verb,5,2
않고,Verb,7,1
않고,Verb,8,1
않고,Verb,10,3
않군,Verb,7,1
않나,Verb,3,1
않냐,Verb,8,1
않네,Verb,7,1
않느대,Verb,8,1
않는,Verb,1,1
않는,Verb,10,3
않는게,Verb,8,1
않는다,Verb,6,1
않는다,Verb,7,2
않는다,Verb,8,2
않는다,Verb,10,2
않는다면,Verb,6,1
않는데,Verb,6,1
않는데다,Verb,10,1
않다,Verb,1,1
않다,Verb,4,2
않다,Verb,7,1
않다,Verb,8,1
않다,Verb,9,1
않다,Verb,10,2
않다는,Verb,9,1
않아,Verb,8,2
않아도,Verb,6,1
않아서,Verb,7,1
않아였던가,Verb,10,1
않아요,Verb,7,1
않아있음,Verb,7,1
않았고,Verb,8,1
않았나,Verb,10,1
않았다,Verb,5,1
않았다,Verb,6,1
않았다,Verb,8,1
않았다,Verb,10,1
않았습니다,Verb,9,1
않았었는데,Verb,10,1
않았을까,Verb,10,1
않으려는,Verb,7,1
않으면,Verb,8,1
않은,Verb,3,1
않은,Verb,6,1
않은,Verb,7,2
않은,Verb,8,1
않은,Verb,9,1
않은,Verb,10,4
않은가,Verb,10,1
않은듯,Verb,10,1
않을,Verb,10,1
않을까,Verb,7,1
않을까,Verb,10,2
않을지,Verb,8,1
않지만,Verb,7,2
알,Noun,1,1
알,Noun,4,2
알,Noun,7,3
알,Noun,8,4
알,Noun,10,6
알겟으나,Verb,4,1
알겠,Verb,10,1
알겠는데,Verb,4,1
알겠는데,Verb,7,1
알겠으나,Verb,6,1
알고싶다,Noun,1,1
알려,Verb,9,1
알려주고,Verb,4,1
알려주는,Verb,9,1
알려지지,Verb,10,1
알리,Noun,8,1
알맹이,Noun,4,1
알몸,Noun,10,1
알바,Noun,1,1
알바생,Noun,1,1
알수,Verb,7,1
알수,Verb,10,1
알수있음,Verb,10,1
알앗다,Verb,1,1
알았는데,Verb,4,1
알았는데,Verb,7,1
알았는데,Verb,8,4
알았는데,Verb,10,2
알았다,Verb,10,1
알았으나,Verb,10,1
알았음,Verb,1,1
암,Noun,9,1
암울하고,Adjective,10,1
암울한,Adjective,5,1
암울한,Adjective,7,1
암울한,Adjective,8,1
암울한,Adjective,10,1
암울함이,Adjective,8,1
암울해서,Adjective,3,1
암튼,Adverb,8,1
암튼,Adverb,9,1
암튼,Adverb,10,1
압,Noun,8,3
압권,Noun,7,2
압권,Noun,8,1
압권,Noun,9,3
압권,Noun,10,4
압도,Noun,9,1
압도,Noun,10,1
압박,Noun,8,1
압박,Noun,10,1
앗,Noun,10,1
았,Noun,1,1
았습니,Noun,1,1
앞,Noun,1,1
앞,Noun,4,1
앞,Noun,7,2
앞둔세,Verb,8,1
앞뒤,Noun,1,1
앞뒤,Noun,4,1
앞서는,Verb,8,1
애,Noun,1,1
애,Noun,6,1
애,Noun,8,1
애,Noun,10,3
애니,Noun,7,1
애처로운,Adjective,1,1
애호가,Noun,7,1
애호가,Noun,8,1
액션,Noun,2,1
액션,Noun,6,1
액션,Noun,7,1
액션,Noun,8,2
액션,Noun,9,2
액션,Noun,10,6
액션씬,Noun,1,1
액션영화,Noun,10,1
앤딩,Noun,5,1
앨리스,Noun,10,1
앵글,Noun,7,1
야,Josa,1,5
야,Josa,3,1
야,Josa,4,2
야,Josa,6,1
야,Josa,7,2
야,Josa,8,1
야,Josa,10,10
야기,Noun,1,1
야만,Noun,10,1
야생,Noun,7,1
야야,Noun,10,1
야하는,Adjective,9,1
야하는거야,Adjective,6,1
야한다,Adjective,10,1
야할,Adjective,7,1
야할,Adjective,9,1
야할,Adjective,10,1
야함,Adjective,10,4
야합니다,Adjective,10,3
약,Modifier,7,1
약,Modifier,9,1
약간,Noun,6,1
약간,Noun,7,3
약간,Noun,8,7
약간,Noun,9,1
약간,Noun,10,1
약골,Noun,8,1
약하고,Adjective,3,1
약하당,Adjective,8,1
약한,Adjective,7,1
약한듯,Adjective,8,1
약해지는,Verb,6,1
얍,Noun,10,2
얍뿅뿡펑,Noun,10,1
양대,Modifier,8,2
양대,Modifier,10,6
양심,Noun,10,1
얘,Noun,10,1
얘기,Noun,5,1
얘기,Noun,10,2
어,Noun,5,1
어,Noun,8,2
어,Noun,9,1
어,Noun,10,2
어,Suffix,5,1
어,Suffix,8,1
어,Suffix,9,1
어,Suffix,10,3
어거,Noun,10,1
어거지,Noun,7,1
어깨,Noun,10,1
어느,Modifier,10,1
어느덧,Adjective,7,1
어느새,Adjective,7,1
어둡고,Adjective,10,2
어디,Noun,8,2
어디,Noun,10,1
어디가,Noun,5,1
어디서,Adverb,9,1
어떤,Adjective,10,5
어떤,Modifier,8,1
어떤,Modifier,10,3
어떤건,Adjective,10,1
어떨까,Adjective,8,1
어떨지,Adjective,9,1
어떨지,Adjective,10,1
어떻게,Adjective,1,1
어떻게,Adjective,4,1
어떻게,Adjective,5,2
어떻게,Adjective,7,1
어떻게,Adjective,10,6
어려운,Adjective,7,1
어려움,Noun,7,1
어렵겠네요,Adjective,10,1
어리,Verb,4,1
어린,Verb,10,1
어린이,Noun,10,1
어마어마하게,Adjective,8,1
어머니,Noun,10,1
어물,Noun,10,3
어부,Noun,4,1
어설프게,Adjective,5,1
어설프고,Adjective,1,1
어설픈,Adjective,6,1
어설픈,Adjective,7,1
어설픈,Adjective,10,2
어설픈듯,Adjective,8,1
어수선하,Adjective,4,1
어스,Noun,4,1
어어,Exclamation,8,1
어여,Adverb,9,1
어우,Noun,10,1
어울렸던,Verb,10,1
어울리는,Verb,7,1
어울리는,Verb,8,1
어이,Noun,1,2
어이,Noun,5,2
어이없고,Adjective,1,2
어이없네,Adjective,10,1
어이없는,Adjective,1,2
어이없는,Adjective,4,1
어이없는,Adjective,7,1
어이없는것도,Adjective,9,1
어이없다,Adjective,6,1
어익후,Noun,8,1
어제,Noun,10,1
어지간하면,Adjective,1,1
어째,Noun,8,1
어째서,Noun,10,1
어쩌,Noun,5,1
어쩌고,Noun,10,1
어쩌면,Noun,10,1
어쩌지,Adverb,1,1
어쩔,Adverb,8,1
어쩔,Modifier,3,1
어쩔,Modifier,4,1
어쩔,Modifier,6,1
어찌,Noun,8,1
어찌,Noun,10,1
어찌하여,Noun,10,1
어처구니,Noun,9,1
어휴,Exclamation,1,1
억,Modifier,1,1
억지,Noun,1,1
억지로,Noun,1,1
억지로,Noun,2,1
억지로,Noun,6,1
억지스러운,Adjective,1,1
억지스러워,Adjective,7,1
억지스러웠다,Adjective,8,1
억지스러웠지만,Adjective,9,1
억지스런,Adjective,6,1
억지스럽,Adjective,7,1
억지스럽다,Adjective,6,1
언데드,Noun,10,1
언제,Noun,1,1
언제,Noun,9,1
언제,Noun,10,5
언제나,Adverb,9,1
언제나,Adverb,10,2
얻었군요,Verb,10,1
얻었다,Verb,10,1
얻은,Verb,8,1
얼,Noun,7,1
얼,Noun,9,1
얼,Noun,10,2
얼굴,Noun,1,1
얼굴,Noun,8,1
얼굴,Noun,10,1
얼른,Noun,9,1
얼릉,Noun,10,1
얼마,Noun,1,1
얼마나,Noun,6,1
얼마나,Noun,8,1
얼마나,Noun,10,5
엄마,Noun,10,1
엄밀하게,Adjective,8,1
엄청,Adverb,1,1
엄청,Adverb,8,1
