형태소,품사,분류,카운트
불빛,Noun,1,1
불빛,Noun,10,1
불사신,Noun,1,2
불사신,Noun,2,1
불사신,Noun,6,1
불사신,Noun,7,1
불사조,Noun,1,1
불상,Noun,1,2
불상,Noun,8,1
불성,Noun,1,1
불순,Noun,6,1
불신,Noun,1,1
불쌍,Noun,1,1
불쌍하게,Adjective,4,1
불쌍하게,Adjective,10,1
불쌍하고,Adjective,1,2
불쌍하다,Adjective,1,7
불쌍하다,Adjective,2,2
불쌍하다는,Adjective,1,1
불쌍하며,Adjective,7,1
불쌍한,Adjective,1,3
불쌍한,Adjective,2,2
불쌍한,Adjective,4,2
불쌍한,Adjective,8,1
불쌍한게,Adjective,6,1
불쌍함,Adjective,1,1
불쌍합니다,Adjective,1,1
불쌍해,Adjective,2,2
불쌍해,Adjective,6,2
불쌍해서,Adjective,1,1
불쌍해서,Adjective,10,1
불쌍해지는,Adjective,1,1
불쌍했고,Adjective,10,1
불쌍했음,Adjective,8,1
불안,Noun,2,1
불안감,Noun,2,1
불안감,Noun,6,1
불안감,Noun,8,1
불안하더라니,Adjective,1,1
불안한,Adjective,1,3
불안한,Adjective,9,1
불안함,Adjective,3,1
불안해,Adjective,10,1
불안해주나여,Adjective,1,1
불안했나,Adjective,6,1
불안했는데,Adjective,1,1
불안했는데,Adjective,8,1
불안했는데,Adjective,10,2
불안했다,Adjective,2,1
불안했던,Adjective,1,1
불어,Noun,4,2
불어,Noun,6,1
불어,Noun,10,1
불어줄,Verb,10,1
불우,Noun,1,1
불우,Noun,2,1
불을,Foreign,1,1
불을,Foreign,3,1
불좀켜,Noun,1,1
불체,Noun,1,1
불충분,Noun,1,1
불치,Noun,1,1
불친절,Noun,6,1
불친절하고,Adjective,4,1
불친절한,Adjective,4,1
불친절함,Adjective,4,1
불켜,Noun,7,1
불쾌,Noun,2,1
불쾌감,Noun,1,1
불쾌하고,Adjective,1,2
불쾌하네요,Adjective,1,1
불쾌한,Adjective,1,2
불쾌한,Adjective,2,1
불쾌한,Adjective,6,1
불쾌한,Adjective,8,1
불쾌한게,Adjective,1,1
불쾌할,Adjective,1,1
불쾌할,Adjective,6,1
불쾌해요,Adjective,4,1
불쾌해지는,Adjective,1,1
불쾌했고,Adjective,1,1
불쾌했었을까요,Adjective,2,1
불편,Noun,1,1
불편,Noun,2,1
불편,Noun,5,1
불편,Noun,8,2
불편,Noun,9,1
불편,Noun,10,1
불편하게,Adjective,2,1
불편하게,Adjective,6,1
불편하고,Adjective,1,3
불편하고,Adjective,2,1
불편하고,Adjective,7,1
불편하네,Adjective,4,1
불편하지,Adjective,10,1
불편하진,Adjective,8,1
불편한,Adjective,1,3
불편한,Adjective,2,4
불편한,Adjective,4,1
불편한,Adjective,6,2
불편한,Adjective,8,2
불편한,Adjective,10,2
불편한거,Adjective,6,1
불편한거,Adjective,8,1
불편한건,Adjective,10,1
불편할,Adjective,1,1
불편할,Adjective,2,3
불편할,Adjective,6,1
불편할건,Adjective,9,1
불편함,Adjective,1,3
불편함,Adjective,2,2
불편함,Adjective,4,1
불편함,Adjective,10,3
불편함도,Adjective,10,1
불편함을,Adjective,2,1
불편해요,Adjective,1,1
불편했고,Adjective,6,1
불편했네요,Adjective,7,1
불편했다,Adjective,2,1
불편했습니다,Adjective,2,1
불편했어요,Adjective,1,2
불편했어요,Adjective,2,1
불편했어요,Adjective,4,1
불편했어요,Adjective,6,1
불편했어요,Adjective,8,2
불편했음,Adjective,2,2
불편했지만,Adjective,6,1
불평,Noun,10,3
불필,Noun,6,1
불필요하게,Adjective,6,1
불필요하고,Adjective,6,1
불필요한,Adjective,1,5
불필요한,Adjective,2,2
불필요한,Adjective,3,1
불필요한,Adjective,4,2
불필요한,Adjective,5,1
불필요한,Adjective,6,4
불필요한,Adjective,8,1
불필요한,Adjective,10,1
불필요한게,Adjective,2,1
불허,Noun,10,1
불호,Noun,1,2
불호,Noun,3,1
불호,Noun,8,1
불호,Noun,9,1
불호,Noun,10,3
불혹,Noun,10,2
붉어지지,Adjective,1,2
붐,Adjective,10,1
붐,Noun,4,2
붐붐,Noun,9,1
붓고,Verb,5,1
붓냐고,Verb,6,1
붓는,Verb,1,1
붕,Noun,2,1
붕,Noun,4,1
붕,Noun,9,1
붕,Noun,10,1
붕괴,Noun,1,4
붕괴,Noun,2,2
붕괴,Noun,4,1
붕괴,Noun,6,2
붕괴,Noun,8,1
붕괴,Noun,10,1
붕괴했고,Adjective,1,1
붕날,Noun,1,1
붕뜨,Noun,2,3
붙,Verb,1,1
붙,Verb,2,2
붙,Verb,4,1
붙,Verb,10,1
붙고,Verb,10,1
붙는,Verb,1,1
붙는,Verb,6,1
붙는거다,Verb,2,1
붙어,Verb,6,1
붙어도,Verb,4,1
붙어있는,Verb,10,1
붙엇음,Noun,1,1
붙었나,Verb,1,1
붙었냐,Verb,2,1
붙었으면,Verb,2,1
붙여,Verb,1,1
붙여,Verb,2,3
붙여,Verb,3,1
붙여,Verb,4,1
붙여,Verb,7,1
붙여놓고,Verb,1,1
붙여놨더라,Verb,2,1
붙여도,Verb,4,1
붙여서,Verb,2,1
붙였네,Verb,4,1
붙였으나,Verb,6,1
붙였으면,Verb,1,1
붙였을까,Verb,8,1
붙으면서,Verb,1,1
붙은,Verb,2,1
붙은,Verb,6,1
붙이,Noun,2,2
붙이는,Verb,10,1
붙이다니,Verb,10,1
붙이려니,Verb,1,1
붙이지마,Verb,2,1
붙이지말지,Verb,2,1
붙인,Verb,1,2
붙인,Verb,2,3
붙인,Verb,5,1
붙인,Verb,6,2
붙인거,Verb,3,1
붙인거,Verb,4,1
붙인거,Verb,10,1
붙인거에요,Verb,4,1
붙잡고,Verb,1,2
붙잡고,Verb,7,1
붙잡고,Verb,8,1
붙잡고,Verb,10,1
붙혀,Verb,6,1
붙히고,Verb,1,1
붙히지말자,Verb,2,1
붙힌,Noun,1,1
뷰,Noun,10,1
뷰터,Noun,10,1
뷰티,Noun,2,1
븅,Noun,1,1
브,Noun,1,1
브,Noun,2,2
브,Noun,4,1
브금,Noun,4,1
브금,Noun,5,1
브금,Noun,6,3
브금,Noun,7,1
브금,Noun,8,1
브금,Noun,9,1
브금,Noun,10,2
브눙,Noun,10,1
브랜드,Noun,1,1
브랫핏,Noun,5,1
브레드,Noun,2,1
브레드,Noun,10,1
브레이크,Noun,1,3
브레이크,Noun,2,2
브레이크,Noun,4,2
브레이크,Noun,6,1
브레이크,Noun,8,1
브로드밴드,Noun,2,1
브이,Noun,2,1
브이,Noun,10,1
브족,Noun,4,1
블,Noun,1,2
블,Noun,9,1
블락,Noun,10,1
블랙,Noun,1,1
블랙,Noun,4,1
블랙,Noun,9,1
블랙리스트,Noun,6,1
블러,Noun,8,1
블럭,Noun,10,1
블럭버스터,Noun,1,1
블럭버스터,Noun,2,1
블럭버스터,Noun,4,1
블럭버스터,Noun,5,1
블럭버스터,Noun,7,1
블럭버스터,Noun,8,2
블럭버스터,Noun,10,7
블럼,Noun,10,1
블렉,Noun,10,1
블로그,Noun,2,1
블로그,Noun,4,2
블로그,Noun,7,1
블로그,Noun,8,2
블록,Noun,8,3
블록버스터,Noun,1,6
블록버스터,Noun,2,4
블록버스터,Noun,4,10
블록버스터,Noun,5,1
블록버스터,Noun,6,3
블록버스터,Noun,7,2
블록버스터,Noun,8,4
블록버스터,Noun,9,4
블록버스터,Noun,10,27
블루,Noun,9,1
블리,Noun,10,1
비,Noun,1,34
비,Noun,2,29
비,Noun,3,5
비,Noun,4,13
비,Noun,5,7
비,Noun,6,24
비,Noun,7,6
비,Noun,8,18
비,Noun,9,6
비,Noun,10,27
비개,Noun,4,1
비공,Noun,2,1
비공,Noun,5,1
비공,Noun,7,2
비공,Noun,10,2
비관,Noun,10,1
비교,Noun,1,13
비교,Noun,2,24
비교,Noun,3,2
비교,Noun,4,10
비교,Noun,5,3
비교,Noun,6,21
비교,Noun,7,6
비교,Noun,8,36
비교,Noun,9,7
비교,Noun,10,60
비극,Noun,10,2
비급,Noun,1,5
비급,Noun,2,2
비급,Noun,4,5
비급,Noun,6,2
비급,Noun,8,2
비기닝,Noun,1,1
비난,Noun,5,1
비난,Noun,10,4
비는,Verb,8,1
비는,Verb,10,1
비는데,Verb,3,1
비도,Noun,10,1
비디오,Noun,1,3
비디오,Noun,2,5
비디오,Noun,4,2
비디오게임,Noun,4,1
비뚤게,Verb,8,1
비로소,Noun,6,1
비로소,Noun,10,1
비록,Noun,1,1
비록,Noun,6,1
비록,Noun,8,2
비롯,Noun,1,3
비롯,Noun,6,1
비롯,Noun,8,1
비롯,Noun,10,3
비루한,Adjective,1,1
비루해,Adjective,1,1
비리,Noun,1,1
비만,Noun,2,1
비만,Noun,4,1
비밀,Noun,7,1
비벼,Verb,1,1
비벼놓았으나,Verb,1,2
비보,Noun,2,1
비보,Noun,4,1
비보,Noun,10,2
비보이,Noun,2,1
비보이,Noun,4,2
비보잉,Noun,1,2
비보잉,Noun,2,1
비보잉,Noun,3,1
비브라늄,Noun,1,2
비브라늄,Noun,2,1
비브라늄,Noun,4,2
비브라늄,Noun,6,1
비비,Noun,3,1
비비나요,Verb,1,1
비빌,Verb,8,1
비빔면,Noun,2,1
비빔밥,Noun,1,1
비빔밥,Noun,2,1
비빔밥,Noun,4,2
비빔밥,Noun,6,1
비빔밥,Noun,7,1
비빕니다,Verb,6,1
비사야,Noun,7,1
비상,Noun,1,1
비상,Noun,2,3
비상하다,Adjective,1,1
비수,Noun,2,1
비스므리,Noun,4,1
비슷,Noun,2,1
비슷,Noun,4,4
비슷,Noun,7,1
비슷,Noun,8,2
비슷,Noun,10,2
비슷하,Adjective,7,1
비슷하게,Adjective,4,1
비슷하게,Adjective,6,1
비슷하게,Adjective,7,1
비슷하게,Adjective,8,2
비슷하게,Adjective,10,3
비슷하고,Adjective,2,1
비슷하고,Adjective,8,1
비슷하고,Adjective,10,1
비슷하니,Adjective,10,1
비슷하다,Adjective,4,1
비슷하다고,Adjective,10,2
비슷하다는,Adjective,6,1
비슷하다는,Adjective,8,1
비슷하다는,Adjective,10,1
비슷하며,Adjective,6,1
비슷하지만,Adjective,1,1
비슷한,Adjective,1,4
비슷한,Adjective,2,2
비슷한,Adjective,4,5
비슷한,Adjective,6,5
비슷한,Adjective,7,4
비슷한,Adjective,8,10
비슷한,Adjective,9,4
비슷한,Adjective,10,7
비슷한거,Adjective,2,1
비슷한거,Adjective,6,1
비슷한거,Adjective,9,1
비슷한거,Adjective,10,1
비슷한것,Adjective,1,1
비슷한데,Adjective,1,1
비슷한데,Adjective,6,2
비슷한듯,Adjective,8,1
비슷한듯,Adjective,10,1
비슷한시기에,Adjective,4,1
비슷할,Adjective,8,1
비슷할듯,Adjective,4,1
비슷함,Adjective,2,1
비슷함,Adjective,6,2
비슷함,Adjective,7,1
비슷함,Adjective,8,2
비슷함,Adjective,10,1
비슷해,Adjective,7,1
비슷해,Adjective,8,1
비슷해서,Adjective,2,1
비슷해서,Adjective,4,1
비슷해서,Adjective,5,1
비슷해서,Adjective,6,1
비슷해서,Adjective,8,1
비슷해요,Adjective,8,1
비슷했는데,Adjective,8,1
비슷했던,Adjective,10,1
비슷했던것,Adjective,10,1
비슷했으면,Adjective,7,1
비슷했으면,Adjective,10,1
비싸게,Adjective,1,1
비싼,Adjective,1,3
비싼,Adjective,2,4
비싼,Adjective,3,2
비싼,Adjective,4,2
비싼,Adjective,6,2
비싼,Adjective,8,1
비싼,Adjective,10,1
비애,Noun,1,1
비약,Noun,1,1
비어,Noun,2,1
비어,Noun,10,1
비어있고,Verb,1,1
비어있는건,Verb,4,1
비어있다,Verb,6,1
비어있다는,Verb,4,1
비어있던데,Verb,8,1
비언,Noun,1,1
비었단,Verb,8,1
비열하고,Adjective,4,1
비열한,Adjective,6,1
비오는,Verb,4,1
비용,Noun,1,2
비용,Noun,2,4
비용,Noun,3,2
비용,Noun,4,1
비용,Noun,5,1
비용,Noun,6,2
비우고,Verb,1,1
비우고,Verb,2,2
비우고,Verb,5,1
비우고,Verb,6,1
비우고,Verb,8,2
비우니까,Verb,8,1
비웃고,Verb,1,1
비웃고,Verb,10,2
비웃는,Verb,10,1
비웃었다,Verb,10,1
비웃으면서,Verb,6,1
비웃음,Noun,2,1
비웃음,Noun,7,1
비유,Noun,6,2
비유,Noun,7,1
비유,Noun,9,1
비유,Noun,10,2
비율,Noun,2,2
비율,Noun,8,1
비인간,Noun,1,1
비인간,Noun,6,1
비인간,Noun,9,1
비인간,Noun,10,3
비일,Noun,2,1
비장한,Adjective,7,1
비전문가,Noun,1,1
비정상,Noun,3,1
비정상,Noun,8,1
비주,Noun,1,4
비주,Noun,2,5
비주,Noun,3,1
비주,Noun,4,3
비주,Noun,5,1
비주,Noun,6,1
비주,Noun,7,1
비주,Noun,8,10
비주,Noun,9,2
비주,Noun,10,12
비중,Noun,1,9
비중,Noun,2,8
비중,Noun,3,1
비중,Noun,4,11
비중,Noun,5,1
비중,Noun,6,14
비중,Noun,7,3
비중,Noun,8,12
비중,Noun,9,4
비중,Noun,10,11
비줠,Noun,2,1
비줠,Noun,8,1
비쥐엠,Noun,6,1
비쥬,Noun,2,1
비쥬,Noun,3,1
비쥬,Noun,6,2
비쥬,Noun,7,1
비쥬,Noun,8,3
비쥬,Noun,10,4
비지니스,Noun,6,1
비차,Noun,8,1
비참한,Adjective,4,1
비쳐지는,Verb,10,1
비추,Verb,1,13
비추,Verb,2,18
비추,Verb,3,1
비추,Verb,4,12
비추,Verb,5,3
비추,Verb,6,6
비추,Verb,8,2
비추,Verb,9,3
비추,Verb,10,1
비추는,Verb,8,1
비추면,Verb,8,1
비추에요,Verb,6,1
비추에요,Verb,10,1
비추요,Verb,2,1
비추이지만,Verb,10,1
비추줄라고,Verb,1,1
비추하는,Verb,1,1
비춘,Verb,5,1
비출,Verb,4,1
비출,Verb,7,1
비춰졌고,Verb,5,1
비춰주기만,Verb,4,1
비치는,Verb,3,1
비치는,Verb,6,1
비켜,Verb,6,1
비크,Noun,10,1
비틀,Noun,7,1
비판,Noun,1,11
비판,Noun,2,9
비판,Noun,3,2
비판,Noun,4,3
비판,Noun,5,2
비판,Noun,6,4
비판,Noun,7,2
비판,Noun,8,13
비판,Noun,9,2
비판,Noun,10,16
비평,Noun,1,2
비평,Noun,7,1
비평,Noun,10,1
비평가,Noun,10,2
비플,Noun,8,1
비하,Verb,1,3
비하,Verb,8,1
비하를,Verb,2,1
비하면,Verb,1,1
비하면,Verb,2,2
비하면,Verb,8,1
비하면,Verb,10,1
비하인,Verb,10,1
비하인드,Noun,4,1
비하하는,Verb,1,1
비하하는,Verb,4,1
비해,Verb,1,8
비해,Verb,2,22
비해,Verb,3,7
비해,Verb,4,8
비해,Verb,5,4
비해,Verb,6,36
비해,Verb,7,8
비해,Verb,8,32
비해,Verb,9,6
비해,Verb,10,17
비행기,Noun,2,3
비행기,Noun,10,3
비현,Noun,6,1
비현실적,Noun,1,6
비현실적,Noun,2,12
비현실적,Noun,3,3
비현실적,Noun,4,9
비현실적,Noun,5,3
비현실적,Noun,6,7
비현실적,Noun,7,3
비현실적,Noun,8,6
비현실적,Noun,9,2
비현실적,Noun,10,6
비호,Noun,2,1
빅리그,Noun,2,1
빅엿,Noun,1,1
빈,Noun,1,1
빈,Noun,2,2
빈,Noun,3,3
빈,Noun,4,1
빈,Noun,6,5
빈,Noun,8,1
빈,Noun,9,1
빈,Noun,10,1
빈다,Verb,2,1
빈약,Noun,1,2
빈약,Noun,2,2
빈약,Noun,7,1
빈약,Noun,9,1
빈약,Noun,10,3
빈약하게,Adjective,4,1
빈약하고,Adjective,1,3
빈약하고,Adjective,2,2
빈약하고,Adjective,4,2
빈약하고,Adjective,5,1
빈약하고,Adjective,6,4
빈약하고,Adjective,8,1
빈약하다,Adjective,2,1
빈약하다,Adjective,4,2
빈약하다,Adjective,7,1
빈약하다,Adjective,10,1
빈약하지만,Adjective,4,1
빈약하지만,Adjective,7,1
빈약하지만,Adjective,8,1
빈약한,Adjective,1,1
빈약한,Adjective,2,5
빈약한,Adjective,4,1
빈약한,Adjective,5,2
빈약한,Adjective,8,2
빈약한게,Adjective,8,1
빈약함,Adjective,2,2
빈약해,Adjective,6,1
빈약해,Adjective,7,1
빈약했네요,Adjective,2,1
빈약했다,Adjective,2,1
빈줄,Verb,10,1
빈집,Noun,6,1
빈틈,Noun,1,1
빈틈,Noun,10,1
빌,Verb,6,1
빌고,Verb,1,1
빌드업,Noun,1,3
빌드업,Noun,2,1
빌드업,Noun,3,1
빌런,Noun,1,2
빌런,Noun,2,3
빌런,Noun,3,1
빌런,Noun,4,2
빌런,Noun,6,2
빌런,Noun,7,1
빌런,Noun,8,3
빌런,Noun,9,1
빌런,Noun,10,1
빌며,Verb,8,1
빌어,Noun,4,1
빌어먹을,Noun,1,2
빌어먹을,Noun,7,2
빌었네요,Verb,1,1
빌었다,Verb,4,1
빌었습니다,Verb,2,1
빌지,Verb,2,1
빗나가는,Verb,3,1
빗나가는게,Verb,4,1
빗나가면서,Verb,10,1
빗나가서,Verb,10,1
빗나가지,Verb,1,1
빗나가지,Verb,2,2
빗나가지,Verb,3,1
빗대어,Verb,6,1
빙,Noun,4,1
빙의,Noun,2,2
빙의,Noun,3,1
빙의,Noun,10,2
빙자,Noun,8,1
빚,Noun,8,2
빚,Noun,9,1
빛,Noun,1,3
빛,Noun,2,2
빛,Noun,4,4
빛,Noun,5,3
빛,Noun,6,3
빛,Noun,7,2
빛,Noun,8,4
빛,Noun,9,1
빛,Noun,10,7
빛과,Noun,4,2
빛과,Noun,8,1
빛과,Noun,10,1
빛나,Verb,8,1
빛나고,Verb,6,1
빛나네요,Verb,10,1
빛나는,Verb,1,1
빛나는,Verb,2,2
빛나는,Verb,4,1
빛나는,Verb,6,3
빛나는,Verb,7,1
빛나는,Verb,8,3
빛나는,Verb,10,5
빛나더라구요,Verb,10,1
빛나야,Verb,4,1
빛나요,Verb,10,2
빛난,Verb,7,1
빛난,Verb,10,1
빛난다,Verb,6,1
빛난다,Verb,10,2
빛남,Verb,6,1
빛남,Verb,10,1
빛났고,Verb,8,1
빛났구요,Verb,8,1
빛났다,Verb,7,1
빛났던,Verb,4,1
빛났던,Verb,9,1
빛났던거,Verb,10,1
빛났어요,Verb,10,1
빛났음,Verb,5,1
빠,Noun,3,1
빠,Noun,6,1
빠꾸,Noun,7,1
빠끄,Noun,3,1
빠는,Verb,1,1
빠는,Verb,2,2
빠돌이,Noun,2,1
빠따,Noun,1,2
빠뜨리고,Verb,2,1
빠뜨리는,Verb,1,1
빠르게,Adjective,1,2
빠르게,Adjective,2,1
빠르게,Adjective,4,2
빠르게,Adjective,5,2
빠르게,Adjective,6,2
빠르게,Adjective,8,2
빠르게,Adjective,10,2
빠르고,Adjective,2,3
빠르고,Adjective,4,1
빠르고,Adjective,6,1
빠르고,Adjective,7,3
빠르고,Adjective,8,5
빠르고,Adjective,10,2
빠르고여,Adjective,6,1
빠르기,Noun,1,1
빠르나,Adjective,4,1
빠르네,Adjective,1,1
빠르네,Adjective,10,1
빠르다,Adjective,1,1
빠르다,Adjective,5,1
빠르다,Adjective,10,1
빠르다는거,Adjective,6,1
빠르다는것만,Adjective,2,1
빠르더라,Adjective,10,1
빠르던데,Adjective,4,1
빠르면,Adjective,2,2
빠른,Adjective,2,3
빠른,Adjective,5,1
빠른,Adjective,6,4
빠른,Adjective,7,2
빠른,Adjective,8,7
빠른,Adjective,9,1
빠른,Adjective,10,13
빠른데,Adjective,2,1
빠른데도,Adjective,6,1
빠름,Adjective,1,1
빠름,Adjective,10,2
빠리,Noun,2,1
빠릿,Adverb,1,1
빠쁘시,Noun,1,1
빠순이,Noun,1,1
빠잉,Noun,1,1
빠져,Verb,7,1
빠져,Verb,10,4
빠져나가는,Verb,2,1
빠져나가는,Verb,6,1
빠져나가서,Verb,10,1
빠져나간,Verb,10,1
빠져나갈거,Verb,6,1
빠져나감,Verb,6,1
빠져나오는,Verb,1,1
빠져드는,Verb,6,1
빠져드는,Verb,10,1
빠져든다,Verb,10,1
빠져들게,Verb,8,1
빠져들게,Verb,10,1
빠져들어서,Verb,8,1
빠져들어서,Verb,10,1
빠져들어요,Verb,10,1
빠져들었네요,Verb,10,1
빠져들었어요,Verb,10,1
빠져듬,Noun,10,1
빠져서,Verb,6,2
빠져서,Verb,9,1
빠져서,Verb,10,9
빠져있는,Verb,1,1
빠져있죠,Verb,4,1
빠졌넹,Noun,4,1
빠졌다고,Verb,1,1
빠졌습니다,Verb,6,1
빠졌습니다,Verb,8,1
빠졌어요,Verb,10,2
빠졌으면,Verb,1,1
빠졌을,Verb,2,1
빠졌을,Verb,10,1
빠지게,Verb,7,1
빠지게,Verb,10,1
빠지고,Verb,1,1
빠지고,Verb,2,2
빠지고,Verb,9,1
빠지고,Verb,10,2
빠지고를,Verb,2,1
빠지나,Verb,1,1
빠지네요,Verb,8,1
빠지는,Verb,6,1
빠지는,Verb,7,1
빠지는게,Verb,2,1
빠지는게,Verb,9,1
빠지는게,Verb,10,5
빠지면,Verb,4,1
빠지면,Verb,5,1
빠지지,Verb,1,1
빠지지,Verb,2,1
빠지지,Verb,9,1
빠지지,Verb,10,4
빠지지가,Verb,6,1
빠진,Verb,1,2
빠진,Verb,2,3
빠진,Verb,5,1
빠진,Verb,6,4
빠진,Verb,8,2
빠진,Verb,10,1
빠진듯,Verb,2,1
빠질,Verb,2,1
빠질,Verb,10,1
빠질것,Verb,10,1
빠질수,Verb,2,1
빠짐,Verb,1,2
빠짐,Verb,2,1
빠짐,Verb,4,1
빠짐,Verb,8,2
빠짐,Verb,9,1
빠짐,Verb,10,1
빡,Noun,1,6
빡,Noun,4,1
빡,Noun,10,1
빡돌,Noun,4,1
빡머갈,Noun,1,1
빡빡,Noun,10,1
빡쳐서,Adjective,1,5
빡쳐서,Adjective,2,2
빡쳐서,Adjective,8,1
빡쳐요,Adjective,6,1
빡쳐있더라,Adjective,1,1
빡쳐하면서,Adjective,4,1
빡쳤을듯,Adjective,1,2
빡쳤음,Adjective,1,1
빡치,Adjective,1,1
빡치게,Adjective,4,1
빡치고,Adjective,1,2
빡치고,Adjective,8,1
빡치고이거,Adjective,1,1
빡치기,Adjective,1,1
빡치네,Adjective,1,3
빡치네,Adjective,2,3
빡치네요,Adjective,5,1
빡치는,Adjective,1,1
빡치는,Adjective,8,1
빡치는데,Adjective,1,1
빡치는데,Adjective,2,1
빡치는줄,Adjective,1,1
빡친,Adjective,1,1
빡친,Adjective,2,1
빡친다,Adjective,1,2
빡친다,Adjective,2,2
빡친다,Adjective,4,2
빡칠,Adjective,1,1
빡침,Adjective,1,1
빡침,Adjective,2,2
빡침,Adjective,4,1
빡침,Adjective,8,1
빡침은,Adjective,1,1
빡침이,Adjective,1,1
빡침이,Adjective,2,1
빤,Verb,1,1
빤,Verb,2,4
빤,Verb,3,1
빤,Verb,4,1
빤,Verb,8,1
빤,Verb,10,3
빤도,Verb,2,1
빤스입,Noun,5,1
빤하고,Verb,3,1
빤한,Verb,1,1
빤한,Verb,4,1
빤히,Verb,4,2
빨,Noun,1,8
빨,Noun,2,10
빨,Noun,3,3
빨,Noun,4,1
빨,Noun,5,1
빨,Noun,6,2
빨,Noun,7,1
빨,Noun,8,3
빨,Noun,10,5
빨간,Adjective,2,1
빨간줄이,Adjective,6,1
빨개,Adjective,2,1
빨갱이,Noun,1,1
빨갱이,Noun,4,1
빨다가,Verb,6,1
빨대,Noun,2,1
빨대,Noun,8,1
빨던,Verb,1,1
빨라,Adjective,1,1
빨라,Adjective,2,1
빨라,Adjective,10,5
빨라요,Adjective,7,1
빨라져서,Adjective,2,1
빨라져서,Adjective,8,1
빨라졌다고,Adjective,2,1
빨라진거야,Adjective,7,1
빨려,Verb,10,1
빨려서,Verb,10,1
빨렸음,Noun,10,1
빨리,Adverb,1,11
빨리,Adverb,2,28
빨리,Adverb,3,4
빨리,Adverb,4,9
빨리,Adverb,5,4
빨리,Adverb,6,8
빨리,Adverb,7,1
빨리,Adverb,8,10
빨리,Adverb,9,2
빨리,Adverb,10,14
빨리,Noun,3,1
빨리,Noun,9,1
빨아서,Verb,10,1
빨아주니까,Verb,1,1
빨아주자,Verb,8,1
빨아주지말고,Verb,1,1
빨아줄,Verb,8,1
빨이었나,Verb,6,1
빨이었습니다,Verb,1,1
빨이였던걸,Verb,1,1
빨인데도,Verb,5,1
빰,Noun,6,1
빰빠라바밤빰빰,Noun,6,1
빰빰,Noun,6,1
빵,Noun,1,4
빵,Noun,2,5
빵,Noun,4,1
빵,Noun,6,3
빵,Noun,8,2
빵빵,Noun,1,2
빵빵,Noun,4,1
빵빵,Noun,6,1
빵빵,Noun,10,7
빵울,Noun,10,1
빵점,Noun,1,6
빵점,Noun,2,5
빵점,Noun,6,1
빵점,Noun,7,1
빵점빵점빵점빵점빵점빵점빵점빵점,Noun,2,1
빵터졋어,Noun,2,1
빵터졌네요,Adjective,3,1
빵터졌어요,Adjective,1,1
빵터지고,Adjective,1,1
빵터짐,Adjective,1,1
빵터짐,Adjective,2,1
빵터짐,Adjective,4,2
빻,Noun,10,1
빻았다,Noun,1,1
빼,Noun,1,4
빼,Noun,2,3
빼,Noun,3,4
빼,Noun,4,4
빼,Noun,5,3
빼,Noun,6,2
빼,Noun,7,1
빼,Noun,8,3
빼,Noun,9,1
빼,Noun,10,2
빼가러,Verb,1,1
빼거나,Verb,7,1
빼거나,Verb,8,1
빼고,Verb,1,23
빼고,Verb,2,24
빼고,Verb,3,3
빼고,Verb,4,15
빼고,Verb,5,2
빼고,Verb,6,13
빼고,Verb,7,4
빼고,Verb,8,20
빼고,Verb,9,6
빼고,Verb,10,22
빼고나면,Verb,10,1
빼고는,Foreign,7,1
빼고는,Foreign,8,1
빼고는,Verb,1,15
빼고는,Verb,2,11
빼고는,Verb,3,1
빼고는,Verb,4,11
빼고는,Verb,6,7
빼고는,Verb,7,7
빼고는,Verb,8,23
빼고는,Verb,9,8
빼고는,Verb,10,19
빼고요,Verb,10,1
빼곡,Noun,1,1
빼곤,Verb,1,9
빼곤,Verb,2,13
빼곤,Verb,3,2
빼곤,Verb,4,6
빼곤,Verb,5,3
빼곤,Verb,6,8
빼곤,Verb,7,4
빼곤,Verb,8,18
빼곤,Verb,9,10
빼곤,Verb,10,10
빼구,Verb,10,1
빼내러,Verb,5,1
빼놓고,Verb,1,1
빼놓고,Verb,9,1
빼놓고는,Verb,2,1
빼놓지,Verb,4,1
빼놓지,Verb,10,1
빼놓지를,Verb,1,1
빼는게,Verb,1,1
빼는게,Verb,6,1
빼는게,Verb,8,2
빼다,Verb,5,1
빼더니,Verb,10,1
빼도,Verb,2,1
빼도,Verb,6,1
빼도,Verb,8,1
빼도,Verb,9,1
빼도,Verb,10,3
빼려고하고,Verb,4,1
빼려는,Verb,4,1
빼면,Foreign,8,1
빼면,Verb,1,13
빼면,Verb,2,10
빼면,Verb,4,7
빼면,Verb,5,9
빼면,Verb,6,18
빼면,Verb,7,8
빼면,Verb,8,37
빼면,Verb,9,13
빼면,Verb,10,21
빼면은,Verb,9,1
빼박,Noun,2,1
빼서,Verb,1,1
빼서,Verb,7,1
빼세요,Verb,1,4
빼세요,Verb,6,2
빼셈,Verb,2,1
빼셨으면,Verb,1,1
빼시죠,Verb,6,1
빼신,Verb,10,1
빼실,Verb,8,1
빼앗기는,Verb,8,1
빼앗기다니,Verb,2,1
빼앗는,Verb,7,1
빼앗아,Verb,2,1
빼앗어,Verb,4,1
빼앗은,Verb,2,1
빼액,Noun,1,1
빼야,Verb,6,1
빼야,Verb,8,1
빼야것,Verb,6,1
빼야지,Verb,4,1
빼었는가,Verb,3,1
빼자,Verb,1,2
빼자,Verb,4,1
빼자,Verb,8,1
빼주,Noun,4,1
