형태소,품사,분류,카운트
죄다,Adverb,6,1
죄다,Adverb,9,1
죄다,Adverb,10,1
죄송,Noun,1,1
죄송스러울,Adjective,10,1
죄송하지만,Adjective,1,1
죄송합니다,Adjective,5,1
죄송합니다,Adjective,9,1
죄송해,Adjective,10,1
죈장,Noun,5,1
죠,Josa,2,1
죠,Josa,6,1
죠,Josa,8,4
죠,Josa,9,5
죠,Josa,10,6
죨,Noun,1,1
죵,Noun,10,1
주,Modifier,1,7
주,Modifier,2,2
주,Modifier,3,2
주,Modifier,4,5
주,Modifier,5,5
주,Modifier,6,8
주,Modifier,7,10
주,Modifier,8,12
주,Modifier,9,12
주,Modifier,10,33
주,Noun,2,1
주,Noun,6,1
주,Noun,9,2
주,Noun,10,1
주가,Noun,1,1
주가,Noun,3,1
주가,Noun,5,1
주가,Noun,7,2
주가,Noun,9,1
주가,Noun,10,2
주거,Noun,10,2
주게으나,Verb,7,1
주겠다,Verb,1,1
주겠다,Verb,6,1
주겠슴,Noun,8,1
주겠음,Verb,6,1
주겠음,Verb,7,1
주겠음,Verb,9,1
주고,Foreign,10,1
주고,Verb,1,5
주고,Verb,3,1
주고,Verb,4,1
주고,Verb,5,5
주고,Verb,6,6
주고,Verb,7,8
주고,Verb,8,8
주고,Verb,9,7
주고,Verb,10,18
주고가요,Verb,10,1
주고선,Verb,10,1
주고싶,Verb,9,1
주고싶고,Verb,9,2
주고싶네요,Verb,8,1
주고싶네요,Verb,9,1
주고싶네요,Verb,10,2
주고싶다,Verb,8,2
주고싶다,Verb,9,1
주고싶어요,Verb,9,1
주고싶은데,Verb,1,1
주고싶은데,Verb,2,1
주고싶음,Verb,8,2
주고싶음,Verb,9,1
주고싶지만,Verb,2,1
주관,Noun,4,1
주관,Noun,5,1
주관,Noun,8,1
주관,Noun,9,3
주관,Noun,10,4
주구,Noun,7,1
주군,Noun,8,1
주기,Noun,1,1
주기,Noun,2,1
주기,Noun,6,1
주기,Noun,8,2
주기,Noun,9,3
주기,Noun,10,1
주기고싶다,Verb,10,1
주기도,Noun,6,1
주기도,Noun,8,1
주긴하는데,Verb,5,1
주나,Verb,1,1
주냐,Verb,4,1
주냐,Verb,10,1
주냐고,Verb,7,1
주는,Verb,1,4
주는,Verb,6,2
주는,Verb,7,3
주는,Verb,8,9
주는,Verb,9,12
주는,Verb,10,17
주는거,Verb,10,1
주는거냐,Verb,9,1
주는건,Verb,6,1
주는건,Verb,7,1
주는건,Verb,9,1
주는건,Verb,10,1
주는게,Verb,6,1
주는게,Verb,10,2
주는데,Verb,8,1
주는데,Verb,10,1
주는듯,Verb,10,2
주는지,Verb,1,1
주더,Noun,7,1
주더,Noun,8,1
주도한,Adjective,7,1
주된,Modifier,8,1
주랑,Noun,10,1
주러,Verb,10,1
주려다,Verb,1,1
주려던,Verb,8,1
주로,Noun,10,1
주름,Noun,9,3
주름살,Noun,10,1
주말,Noun,8,1
주말,Noun,9,2
주말,Noun,10,3
주먹,Noun,9,1
주먹,Noun,10,2
주며,Verb,9,1
주면,Verb,4,1
주면,Verb,7,1
주면,Verb,10,1
주면서,Verb,9,1
주면서,Verb,10,2
주목,Noun,5,1
주목,Noun,7,1
주목,Noun,8,1
주목,Noun,10,1
주무,Noun,10,1
주무시던데,Verb,1,1
주민,Noun,4,1
주변,Noun,2,1
주변,Noun,5,1
주변,Noun,6,1
주변,Noun,7,1
주변,Noun,8,3
주변,Noun,9,3
주변,Noun,10,6
주보,Noun,7,1
주보,Noun,10,1
주사,Noun,1,3
주사,Noun,3,1
주사,Noun,6,1
주사,Noun,7,4
주사,Noun,8,1
주사,Noun,9,3
주사,Noun,10,3
주성치,Noun,10,1
주세요,Verb,10,1
주셔서,Verb,9,1
주신,Noun,5,1
주신,Noun,10,1
주심,Noun,6,1
주앗던,Verb,8,1
주야,Noun,10,1
주어,Noun,10,2
주었다,Verb,5,1
주었다,Verb,10,1
주었다면,Verb,5,1
주었어요,Verb,9,1
주었으면,Verb,5,1
주었으므로,Verb,9,1
주었지만,Verb,7,1
주에이,Noun,10,1
주연,Noun,1,1
주연,Noun,2,1
주연,Noun,3,1
주연,Noun,5,1
주연,Noun,7,4
주연,Noun,8,6
주연,Noun,9,1
주연,Noun,10,4
주요,Modifier,7,2
주요,Modifier,10,1
주요,Noun,6,1
주요,Noun,8,1
주위,Noun,6,1
주위,Noun,7,2
주위,Noun,9,1
주위,Noun,10,1
주유,Noun,8,1
주의,Noun,1,3
주의,Noun,5,1
주의,Noun,7,3
주의,Noun,8,1
주의,Noun,9,5
주의,Noun,10,4
주인,Noun,7,1
주인,Noun,8,1
주인,Noun,10,1
주인공,Noun,1,6
주인공,Noun,2,5
주인공,Noun,4,5
주인공,Noun,5,3
주인공,Noun,6,16
주인공,Noun,7,23
주인공,Noun,8,31
주인공,Noun,9,33
주인공,Noun,10,34
주일,Noun,10,1
주입,Noun,3,1
주입,Noun,8,2
주입,Noun,9,2
주저,Noun,9,1
주저,Noun,10,1
주제,Noun,6,1
주제,Noun,7,3
주제,Noun,8,4
주제,Noun,9,4
주제,Noun,10,4
주제가,Noun,3,1
주제가,Noun,9,1
주지,Noun,5,1
주지,Noun,6,3
주지,Noun,7,2
주지,Noun,9,1
주지,Noun,10,2
주진,Verb,4,1
주체,Noun,10,1
주포,Noun,7,1
주행,Noun,10,2
죽,Noun,1,3
죽,Noun,3,1
죽,Noun,6,2
죽,Noun,7,2
죽,Noun,8,3
죽,Noun,9,6
죽,Noun,10,14
죽거나,Verb,8,1
죽거나,Verb,10,1
죽겠나요,Verb,2,1
죽겠지,Verb,9,1
죽고,Verb,1,1
죽고,Verb,2,1
죽고,Verb,3,1
죽고,Verb,7,1
죽고,Verb,8,2
죽고,Verb,9,1
죽기전에,Verb,10,1
죽냐,Verb,8,1
죽네,Verb,7,1
죽네,Verb,9,1
죽네,Verb,10,1
죽는,Verb,1,2
죽는,Verb,5,1
죽는,Verb,7,1
죽는,Verb,8,1
죽는,Verb,9,3
죽는,Verb,10,1
죽는거,Verb,8,1
죽는거고,Verb,1,1
죽는거랑,Verb,8,1
죽는거에,Verb,10,1
죽는건,Verb,8,1
죽는다,Verb,1,1
죽는다,Verb,7,1
죽는다,Verb,8,1
죽는다는,Verb,10,1
죽는씬,Noun,5,1
죽는줄,Verb,1,2
죽는줄,Verb,2,1
죽는줄,Verb,6,2
죽는줄,Verb,9,3
죽는줄,Verb,10,3
죽다,Verb,10,1
죽되,Verb,10,1
죽습니다,Verb,10,1
죽어,Verb,3,1
죽어,Verb,9,1
죽어,Verb,10,1
죽어나,Verb,7,1
죽어도,Verb,1,1
죽어도,Verb,10,2
죽어라,Verb,8,1
죽어서,Verb,8,1
죽어서도,Verb,10,1
죽어야,Verb,8,1
죽었겠지,Verb,8,1
죽었구나,Verb,9,1
죽었나,Verb,7,1
죽었네,Verb,6,1
죽었네,Verb,9,1
죽었는데,Verb,10,1
죽었다는것에,Verb,7,1
죽었대,Verb,1,1
죽었어,Verb,2,1
죽었을,Verb,6,1
죽었을텐데,Verb,10,1
죽여,Verb,9,1
죽여,Verb,10,3
죽여야,Verb,8,1
죽여준다,Verb,9,1
죽여줌,Verb,10,1
죽여줬음,Verb,9,1
죽였군요,Verb,5,1
죽였는데,Verb,10,1
죽였다고,Verb,10,1
죽으라,Verb,7,1
죽으라고,Verb,9,1
죽으면,Verb,8,1
죽은,Verb,5,2
죽은,Verb,8,3
죽은거,Verb,8,1
죽은거,Verb,10,1
죽은거냐,Verb,10,1
죽은거다,Verb,7,1
죽은거랑,Verb,9,1
죽은건,Verb,9,1
죽은시인의,Verb,10,1
죽을거,Verb,10,1
죽을떄,Noun,7,1
죽음,Noun,1,1
죽음,Noun,5,1
죽음,Noun,7,3
죽음,Noun,10,5
죽이,Verb,7,1
죽이게,Verb,7,1
죽이게,Verb,10,2
죽이고싶다,Verb,10,2
죽이기,Verb,5,1
죽이기,Verb,9,1
죽이기로,Verb,7,1
죽이네요,Verb,10,1
죽이는,Verb,1,1
죽이는,Verb,8,2
죽이는,Verb,9,2
죽이는,Verb,10,6
죽이는게,Verb,1,1
죽이는구만,Verb,10,1
죽이는데,Verb,4,1
죽이는줄,Verb,10,1
죽이면서,Verb,10,1
죽이진못하잖아,Verb,10,1
죽익,Noun,10,1
죽인,Verb,5,1
죽인다,Verb,8,1
죽인다,Verb,9,1
죽인다,Verb,10,1
죽인다는,Verb,9,1
죽일,Verb,7,1
죽일수는,Verb,10,1
죽임,Verb,8,2
죽임,Verb,9,1
죽임,Verb,10,1
죽지,Noun,1,1
죽지,Noun,2,1
죽지,Noun,6,1
죽지,Noun,7,5
죽지,Noun,8,7
죽지,Noun,9,2
죽지,Noun,10,3
죽질,Verb,7,1
준,Noun,1,2
준,Noun,3,1
준,Noun,6,1
준,Noun,7,4
준,Noun,8,6
준,Noun,9,13
준,Noun,10,12
준거,Verb,9,1
준거,Verb,10,1
준거다,Verb,1,1
준거도,Verb,9,1
준건,Verb,2,1
준건,Verb,10,1
준것과,Verb,5,1
준다,Verb,1,6
준다,Verb,2,4
준다,Verb,3,1
준다,Verb,4,2
준다,Verb,5,2
준다,Verb,6,1
준다,Verb,7,4
준다,Verb,8,7
준다,Verb,9,7
준다,Verb,10,13
준다는,Verb,2,1
준다는,Verb,9,1
준단,Verb,10,1
준듯,Verb,10,1
준비,Noun,3,1
준비,Noun,4,1
준비,Noun,8,2
준비,Noun,9,1
준비,Noun,10,6
준수,Noun,6,1
준수,Noun,9,3
준애,Noun,10,1
준점,Noun,9,1
줄,Noun,1,7
줄,Noun,2,2
줄,Noun,3,5
줄,Noun,4,2
줄,Noun,5,6
줄,Noun,6,11
줄,Noun,7,14
줄,Noun,8,22
줄,Noun,9,39
줄,Noun,10,65
줄거라는,Verb,1,1
줄거리,Noun,1,2
줄거리,Noun,2,1
줄거리,Noun,3,1
줄거리,Noun,5,2
줄거리,Noun,6,1
줄거리,Noun,7,2
줄거리,Noun,8,2
줄거리,Noun,9,7
줄거리,Noun,10,9
줄곧,Noun,8,1
줄까,Verb,6,1
줄까,Verb,7,1
줄까,Verb,8,1
줄라,Noun,6,1
줄라,Noun,7,1
줄라,Noun,9,1
줄라,Noun,10,3
줄래요,Verb,8,1
줄려다,Verb,10,1
줄려다가,Verb,8,1
줄련,Verb,10,1
줄수,Verb,1,1
줄수,Verb,6,1
줄수,Verb,8,1
줄수,Verb,9,2
줄수가,Verb,1,1
줄수밖에,Verb,7,1
줄수있겟다,Verb,7,1
줄수있는,Verb,9,1
줄수있는,Verb,10,2
줄수있었는데,Verb,7,1
줄수있으니,Verb,9,1
줄알,Noun,10,5
줄암,Noun,1,1
줄어,Verb,8,1
줄어가서,Verb,9,1
줄어드는,Verb,9,1
줄어드는,Verb,10,1
줄어드는게,Verb,10,1
줄어들것이다,Verb,1,1
줄어들고,Verb,7,1
줄어들고,Verb,10,1
줄어들긴,Verb,7,1
줄어들면서,Verb,8,1
줄어들었어도,Verb,10,1
줄어들지만,Verb,9,1
줄어듬,Noun,6,1
줄였네요,Verb,9,1
줄이,Verb,8,1
줄줄이,Noun,10,1
줄평,Noun,5,1
줌,Noun,5,1
줌,Noun,6,2
줌,Noun,7,2
줌,Noun,8,5
줌,Noun,9,5
줌,Noun,10,7
줌,Verb,10,1
줌마,Noun,9,1
줌마,Noun,10,4
줍고,Verb,10,1
줍니다,Verb,1,2
줍니다,Verb,3,1
줍니다,Verb,8,5
줍니다,Verb,10,6
중,Noun,1,6
중,Noun,2,1
중,Noun,3,1
중,Noun,4,3
중,Noun,5,2
중,Noun,6,2
중,Noun,7,11
중,Noun,8,29
중,Noun,9,60
중,Noun,10,141
중,Suffix,1,14
중,Suffix,2,4
중,Suffix,3,4
중,Suffix,4,7
중,Suffix,5,6
중,Suffix,6,1
중,Suffix,7,24
중,Suffix,8,47
중,Suffix,9,100
중,Suffix,10,323
중간,Noun,1,8
중간,Noun,2,1
중간,Noun,3,5
중간,Noun,4,8
중간,Noun,5,11
중간,Noun,6,25
중간,Noun,7,63
중간,Noun,8,74
중간,Noun,9,73
중간,Noun,10,117
중국,Noun,1,8
중국,Noun,8,3
중국,Noun,9,1
중국,Noun,10,2
중국사람,Noun,5,1
중년,Noun,9,1
중년,Noun,10,2
중독,Noun,10,2
중딩,Noun,6,1
중딩,Noun,7,1
중반,Noun,1,3
중반,Noun,2,2
중반,Noun,3,2
중반,Noun,4,5
중반,Noun,5,12
중반,Noun,6,26
중반,Noun,7,48
중반,Noun,8,57
중반,Noun,9,33
중반,Noun,10,25
중시,Noun,10,1
중심,Noun,7,1
중심,Noun,8,3
중심,Noun,9,1
중심,Noun,10,4
중요,Noun,1,1
중요,Noun,5,1
중요,Noun,10,1
중요성,Noun,7,4
중요하게,Adjective,7,1
중요하게,Adjective,9,1
중요하다고,Adjective,9,1
중요하다는,Adjective,10,1
중요하다라,Adjective,8,1
중요하지도,Adjective,9,1
중요한,Adjective,2,1
중요한,Adjective,5,1
중요한,Adjective,6,2
중요한,Adjective,7,1
중요한,Adjective,8,7
중요한,Adjective,9,3
중요한,Adjective,10,5
중요한것,Adjective,9,1
중요한게,Adjective,6,1
중요한듯,Adjective,7,1
중요할줄,Adjective,10,1
중요할줄이야,Adjective,9,1
중이,Noun,1,1
중이,Noun,9,2
중임,Noun,10,1
중점,Noun,6,1
중점,Noun,7,1
중점,Noun,9,1
중점,Noun,10,3
중진국,Noun,7,1
중탑,Noun,10,1
중하,Noun,1,1
중하,Noun,10,1
중학생,Noun,10,2
중후,Noun,1,1
중후,Noun,3,1
중후,Noun,5,4
중후,Noun,6,4
중후,Noun,7,8
중후,Noun,8,7
중후,Noun,9,9
중후,Noun,10,3
줘,Verb,9,1
줘,Verb,10,2
줘놨네,Verb,10,1
줘는,Verb,10,1
줘도,Verb,7,1
줘도,Verb,10,4
줘라,Verb,8,1
줘라,Verb,10,1
줘서,Verb,1,1
줘서,Verb,2,1
줘서,Verb,3,1
줘서,Verb,4,1
줘서,Verb,7,1
줘서,Verb,9,2
줘서,Verb,10,1
줘야,Verb,10,1
줘야지,Verb,10,2
줘야하는지,Verb,1,2
줘지는,Verb,1,1
줜,Noun,1,1
줜,Noun,10,2
줠린,Noun,10,1
줫대,Noun,10,1
줫삼,Noun,10,1
줫음,Noun,10,1
줬,Verb,6,1
줬,Verb,10,1
줬기에,Verb,5,1
줬기에,Verb,8,1
줬는데,Verb,7,1
줬는데,Verb,9,1
줬다,Verb,6,1
줬다,Verb,7,2
줬다,Verb,8,2
줬다,Verb,9,1
줬다고,Verb,10,2
줬다는건,Verb,7,1
줬더라면,Verb,6,1
줬던,Verb,10,2
줬습니다,Verb,10,1
줬었다니,Verb,10,1
줬었으면,Verb,8,1
줬으면,Verb,5,1
줬으면,Verb,8,1
줬으면,Verb,9,1
줬으면,Verb,10,3
줬을,Verb,1,1
줬을,Verb,6,1
줬을거,Verb,7,1
줬을듯,Verb,10,1
줬을텐데,Verb,8,1
줬을텐데,Verb,9,1
줬음,Verb,7,1
줬음,Verb,9,1
줬음,Verb,10,2
줬지만,Verb,7,1
줴미써,Noun,10,1
쥐,Noun,7,2
쥐,Noun,8,4
쥐,Noun,9,14
쥐,Noun,10,24
쥐고고,Verb,10,1
쥐구,Verb,10,1
쥐꼬리,Noun,5,1
쥐꼬리,Noun,8,1
쥐는,Verb,10,2
쥐면서,Verb,9,1
쥐면서,Verb,10,6
쥐뿔,Noun,1,1
쥐어,Verb,8,1
쥐어박고,Verb,7,1
쥐어요,Verb,9,1
쥐었다,Verb,10,2
쥐였던,Verb,10,1
쥑,Noun,9,1
쥔건,Verb,8,1
쥠,Verb,10,1
쥬라기,Noun,7,1
쥬라기,Noun,9,2
쥭,Noun,10,1
쥰,Noun,8,1
쥰,Noun,9,1
즁,Noun,8,1
즁반,Noun,3,1
즈,Modifier,1,2
즈,Modifier,8,1
즈,Modifier,10,2
즉,Noun,6,1
즉,Noun,10,1
즉사,Noun,7,1
즉시,Noun,8,2
즌,Noun,4,1
즐,Noun,6,2
즐,Noun,7,1
즐,Noun,8,1
즐,Noun,9,1
즐감,Noun,7,1
즐감,Noun,9,2
즐감,Noun,10,1
즐거운,Adjective,7,1
즐거운,Adjective,8,2
즐거운,Adjective,9,3
즐거운,Adjective,10,1
즐거운거,Adjective,8,1
즐거울려면,Adjective,6,1
즐거움,Noun,8,3
즐거움,Noun,10,1
즐거워서,Adjective,9,1
즐거워서,Adjective,10,1
즐거웠다,Adjective,10,1
즐거웠습니다,Adjective,8,1
즐거웠습니다,Adjective,9,1
즐거웠음,Adjective,10,1
즐겁게,Adjective,7,3
즐겁게,Adjective,8,3
즐겁게,Adjective,9,1
즐겁게,Adjective,10,6
즐겁고,Adjective,5,1
즐겁고,Adjective,9,1
즐겁고,Adjective,10,2
즐겁다,Adjective,9,2
즐겁다,Adjective,10,2
즐겁지만,Adjective,6,1
즐겨,Verb,2,1
즐겨,Verb,7,1
즐겨,Verb,8,3
즐겨,Verb,9,2
즐겨,Verb,10,8
즐겨도,Verb,9,1
즐겨라,Verb,9,1
즐겼네요,Verb,10,1
즐겼다,Verb,8,1
즐겼음,Verb,10,1
즐기,Verb,7,1
즐기,Verb,10,1
즐기고,Verb,8,1
즐기고,Verb,9,1
즐기고,Verb,10,1
즐기기,Verb,8,2
즐기기,Verb,9,2
즐기기에,Verb,9,4
즐기기에,Verb,10,1
즐기는,Verb,7,3
즐기는,Verb,9,2
즐기는,Verb,10,1
즐기는데,Verb,7,1
즐기다,Verb,9,3
즐기다,Verb,10,1
즐기려고,Verb,9,1
즐기려는,Verb,7,1
즐기면,Verb,8,1
즐기면서,Verb,8,1
즐기면서,Verb,9,1
즐기면서,Verb,10,1
즐기자,Verb,9,1
즐기지,Verb,10,1
즐기지못하는,Verb,10,1
즐긴,Verb,8,1
즐긴다고,Verb,10,1
즐긴다면,Verb,5,1
즐길,Verb,8,3
즐길,Verb,9,1
즐길,Verb,10,6
즐길만,Verb,7,1
즐길만,Verb,8,2
즐길만,Verb,9,1
즐길수,Verb,9,1
즐길수있는,Verb,10,3
즐길수있을만큼,Verb,8,1
즐길줄,Verb,7,1
즐라탄,Noun,10,1
증,Noun,9,2
증강,Noun,7,1
증말,Noun,4,1
증말,Noun,9,1
증말,Noun,10,1
증발,Noun,1,1
증상,Noun,9,1
지,Josa,1,9
지,Josa,2,2
지,Josa,3,6
지,Josa,4,11
지,Josa,5,9
지,Josa,6,7
지,Josa,7,11
지,Josa,8,26
지,Josa,9,34
지,Josa,10,70
지,Modifier,1,3
지,Modifier,2,1
지,Modifier,3,1
지,Modifier,5,7
지,Modifier,7,3
지,Modifier,8,8
지,Modifier,9,4
지,Modifier,10,16
지,Verb,1,2
지,Verb,2,1
지,Verb,3,1
지,Verb,5,2
지,Verb,6,3
지,Verb,7,2
지,Verb,8,3
지,Verb,9,3
지,Verb,10,11
지가,Verb,3,1
지가,Verb,4,1
지가,Verb,5,2
지가,Verb,7,2
지가,Verb,10,1
지갑,Noun,1,1
지게,Noun,8,3
지게,Noun,10,3
지겨,Adjective,1,1
지겨,Adjective,6,1
지겨운데,Adjective,6,1
지겨운면도,Adjective,9,1
지겨워,Adjective,1,1
지겨워서,Adjective,1,1
지겹게,Adjective,7,1
지겹다,Adjective,1,1
지겹다,Adjective,5,1
지겹다,Adjective,7,1
지겹다,Adjective,8,1
지겹다,Adjective,9,1
지겹다면,Adjective,7,1
지겹지,Adjective,9,2
지겹지도,Adjective,4,1
지경,Noun,10,1
지고,Noun,10,4
지구,Noun,5,1
지구,Noun,6,1
지구,Noun,8,1
지구,Noun,9,4
지구,Noun,10,1
지극히,Adverb,3,1
지극히,Adverb,5,1
지극히,Adverb,7,2
지극히,Adverb,9,1
지근,Noun,8,1
지금,Noun,1,4
지금,Noun,2,2
지금,Noun,3,1
지금,Noun,4,1
지금,Noun,5,4
지금,Noun,6,1
지금,Noun,7,3
지금,Noun,8,18
지금,Noun,9,20
지금,Noun,10,61
지금껏,Noun,5,1
지금껏,Noun,8,1
지금껏,Noun,10,4
지기,Noun,6,1
지나,Noun,9,2
지나,Noun,10,5
지나가,Verb,9,1
지나가네,Verb,10,2
지나가는,Verb,6,1
지나가는,Verb,7,1
지나가는,Verb,9,2
지나가는지,Verb,10,1
지나가는지도,Verb,9,1
지나가면,Verb,8,1
지나가면서,Verb,9,1
지나가서,Verb,10,1
지나가있으니,Verb,9,1
지나간,Verb,6,1
지나간,Verb,10,1
지나간거,Verb,10,1
지나간다는,Verb,9,1
지나간듯,Verb,8,1
지나간줄도,Verb,10,1
지나갈,Verb,1,1
지나갈,Verb,9,2
지나갈,Verb,10,1
지나감,Verb,9,3
지나갑니다,Verb,10,1
지나갔나,Verb,10,1
지나갔네,Verb,10,1
지나갔는지,Verb,7,1
지나갔는지,Verb,8,1
지나갔는지,Verb,10,1
지나갔다,Verb,9,2
지나갔다,Verb,10,1
지나갔다는,Verb,10,1
지나갔어요,Verb,9,1
지나고,Verb,5,1
지나는,Verb,10,1
지나도,Verb,10,3
지나면,Verb,5,1
지나서,Verb,10,2
지나야,Verb,10,1
지나쳤던거,Verb,7,1
지나치게,Verb,1,1
지나치게,Verb,7,2
지나치게,Verb,9,1
지나치게,Verb,10,2
지나치는,Verb,7,1
지나치는,Verb,8,1
지나치는,Verb,10,1
지나치던,Verb,10,1
지나치만,Verb,7,1
지나친,Verb,7,1
지나친,Verb,10,1
지나친다,Verb,10,1
지나칠,Verb,8,1
지나칠,Verb,10,1
지난,Modifier,10,1
지난,Noun,3,1
지난,Noun,10,1
지난줄알았는데두시간다지나잇더라는,Foreign,9,1
지날,Verb,10,1
지날수록,Verb,7,1
지날수록,Verb,8,1
지날수록,Verb,9,1
지날이래요,Verb,8,1
지났는지,Verb,10,1
지났는지도,Verb,10,1
지났다고는,Verb,9,1
지났을,Verb,3,1
지났음,Foreign,10,1
지내는,Verb,3,1
지내는,Verb,10,1
지네,Noun,9,1
지네,Noun,10,5
지녔다,Verb,10,1
지는,Josa,1,1
지는,Josa,4,1
지는,Josa,6,1
지는,Josa,7,2
지는,Josa,8,5
지는,Josa,9,5
지는,Josa,10,10
지는거,Verb,6,1
지능,Noun,9,1
지능,Noun,10,1
지닌,Verb,10,1
지다,Noun,8,1
지다,Noun,9,3
지다,Noun,10,5
지당,Noun,8,1
지대,Noun,1,1
지대,Noun,7,1
지대,Noun,10,3
지도,Noun,6,1
지도,Noun,8,1
지도,Noun,9,2
지도,Noun,10,6
지독한,Adjective,6,1
지라,Noun,8,2
지라,Noun,9,1
지라,Noun,10,1
지라는것을,Verb,10,1
지라는게,Verb,10,1
지란,Noun,4,1
지러,Verb,6,1
지러,Verb,9,1
지려,Verb,9,1
지려,Verb,10,1
지렷다,Verb,1,1
지렷다,Verb,10,2
지렸는데,Verb,9,1
지렸다,Verb,9,1
지렸습니다,Verb,10,1
지렸음,Verb,10,2
지로,Noun,6,1
지로,Noun,9,1
지로,Noun,10,1
지루,Noun,1,2
지루,Noun,2,1
지루,Noun,3,2
지루,Noun,5,3
지루,Noun,7,8
지루,Noun,8,3
지루,Noun,10,3
지루하게,Adjective,1,1
지루하게,Adjective,3,1
지루하게,Adjective,5,1
지루하게,Adjective,6,2
지루하게,Adjective,7,3
지루하게,Adjective,8,2
지루하게,Adjective,9,1
지루하게,Adjective,10,2
지루하고,Adjective,1,3
지루하고,Adjective,4,3
지루하고,Adjective,5,6
지루하고,Adjective,6,4
지루하고,Adjective,7,4
지루하고,Adjective,8,1
지루하고,Adjective,9,4
지루하고,Adjective,10,1
지루하기까지,Adjective,1,1
지루하기도,Adjective,7,1
지루하기도,Adjective,9,1
지루하긴하지만,Adjective,10,1
지루하네여,Adjective,2,1
지루하네요,Adjective,6,1
지루하다,Adjective,1,1
지루하다,Adjective,5,2
지루하다,Adjective,6,1
지루하다,Adjective,10,2
지루하다는,Adjective,7,2
지루하다는,Adjective,8,1
지루하다는,Adjective,10,1
지루하다니,Adjective,9,1
지루하다진자,Adjective,4,1
지루하단,Adjective,8,1
지루하단,Adjective,10,1
지루하던지,Adjective,5,1
지루하데서,Adjective,10,1
지루하면,Adjective,8,1
지루하면,Adjective,9,1
지루하면서도,Adjective,7,1
지루하지,Adjective,5,1
지루하지,Adjective,6,1
지루하지,Adjective,7,4
지루하지,Adjective,8,16
지루하지,Adjective,9,31
지루하지,Adjective,10,37
지루하지가,Adjective,8,2
지루하지가,Adjective,9,2
지루하지는,Adjective,7,4
지루하지도,Adjective,6,1
지루하지도,Adjective,8,1
지루하지도,Adjective,9,4
지루하지도,Adjective,10,10
지루하지만,Adjective,7,1
지루하지만,Adjective,8,1
지루하지만,Adjective,9,1
지루하지만,Adjective,10,1
지루하진,Adjective,6,3
지루하진,Adjective,7,4
지루하진,Adjective,8,3
지루하진,Adjective,9,2
지루한,Adjective,1,3
지루한,Adjective,2,1
지루한,Adjective,3,4
지루한,Adjective,6,4
지루한,Adjective,7,5
지루한,Adjective,8,6
지루한,Adjective,9,11
지루한,Adjective,10,12
지루한거,Adjective,8,1
지루한게,Adjective,7,1
지루한데,Adjective,7,1
지루한데,Adjective,10,1
지루한듯,Adjective,6,1
지루한면,Adjective,8,1
지루한면,Adjective,9,1
지루한면도,Adjective,6,2
지루한면도,Adjective,7,1
지루한면도,Adjective,8,1
지루한줄,Adjective,10,2
지루한지,Adjective,8,1
지루한지,Adjective,10,1
지루할,Adjective,3,1
지루할,Adjective,6,1
지루할,Adjective,7,4
지루할,Adjective,8,11
지루할,Adjective,9,20
지루할,Adjective,10,45
지루할수도,Adjective,9,1
지루할줄,Adjective,10,1
지루함,Noun,1,2
지루함,Noun,3,2
지루함,Noun,4,3
지루함,Noun,5,6
지루함,Noun,6,3
지루함,Noun,7,7
지루함,Noun,8,6
지루함,Noun,9,10
지루함,Noun,10,13
지루합니다,Adjective,6,2
지루해,Adjective,1,2
지루해,Adjective,3,1
지루해,Adjective,4,1
지루해,Adjective,9,2
지루해,Adjective,10,1
지루해서,Adjective,1,3
지루해서,Adjective,3,1
지루해서,Adjective,4,1
지루해요,Adjective,3,1
지루해져,Adjective,5,1
지루해져요,Adjective,6,1
지루해졌다,Adjective,5,1
지루해졌습니다,Adjective,1,1
지루해지기,Adjective,2,1
지루해지기,Adjective,9,1
지루해지는,Adjective,7,1
지루해지는,Adjective,8,2
지루해지는거,Adjective,10,1
지루해지는건,Adjective,9,1
지루해지다가,Adjective,7,1
지루해지더니,Adjective,1,1
지루해지면서,Adjective,6,1
지루해진,Adjective,8,1
지루해진다,Adjective,5,1
지루해질,Adjective,9,1
지루해질,Adjective,10,1
지루했고,Adjective,7,2
지루했고,Adjective,8,1
지루했나,Adjective,10,1
지루했네요,Adjective,6,1
지루했다,Adjective,1,2
지루했다,Adjective,2,1
지루했다,Adjective,3,1
지루했다,Adjective,4,1
지루했다,Adjective,6,2
지루했다,Adjective,7,1
지루했다는데,Adjective,9,1
지루했던,Adjective,5,1
지루했던,Adjective,9,1
지루했던것,Adjective,8,1
지루했습니다,Adjective,3,1
지루했습니다,Adjective,8,1
지루했어,Adjective,4,1
지루했어요,Adjective,5,1
지루했으나,Adjective,10,1
지루했을텐데,Adjective,9,1
지루했음,Adjective,1,1
지루했음,Adjective,2,1
지루했음,Adjective,5,1
지루했음,Adjective,9,1
지루했지만,Adjective,7,1
지루했지만,Adjective,8,1
지루했지만,Adjective,9,1
지르,Verb,9,1
지르고,Verb,5,1
지르고,Verb,10,1
지르는,Verb,1,2
지르는,Verb,7,1
지르는,Verb,8,1
지르는데,Verb,10,1
지르면서,Verb,10,2
지르지,Verb,9,1
지를,Verb,5,1
지를,Verb,9,2
지를,Verb,10,1
지를듯,Verb,10,1
지름,Noun,9,1
지름,Noun,10,2
지름길,Noun,8,1
지리,Noun,1,1
