형태소,품사,분류,카운트
쁘띠,Noun,2,1
쁘띠,Noun,10,1
쁜,Noun,9,1
쁜이됴,Noun,5,1
쁜잏,Noun,10,1
삐,Noun,1,2
삐,Noun,3,1
삐,Noun,10,3
삐끗,Noun,8,1
삐뚜루,Noun,10,1
삘,Noun,7,1
삘,Noun,8,3
삘나,Noun,1,1
삥,Noun,1,1
사,Modifier,1,7
사,Modifier,3,1
사,Modifier,5,4
사,Modifier,6,6
사,Modifier,7,6
사,Modifier,8,10
사,Modifier,9,10
사,Modifier,10,29
사,Noun,1,4
사,Noun,4,1
사,Noun,5,1
사,Noun,7,2
사,Noun,8,5
사,Noun,9,6
사,Noun,10,14
사가,Noun,10,1
사가려는,Verb,9,1
사각,Noun,10,1
사간,Verb,8,1
사간을,Verb,10,1
사갈듯,Verb,10,1
사건,Noun,1,4
사건,Noun,2,3
사건,Noun,3,1
사건,Noun,4,3
사건,Noun,5,11
사건,Noun,6,7
사건,Noun,7,15
사건,Noun,8,13
사건,Noun,9,16
사건,Noun,10,21
사격,Noun,1,1
사계절,Noun,10,1
사고,Noun,1,5
사고,Noun,2,1
사고,Noun,4,1
사고,Noun,6,2
사고,Noun,9,3
사고,Noun,10,8
사고나서,Verb,1,1
사고방식,Noun,1,2
사고방식,Noun,8,1
사고방식,Noun,10,1
사고싶은데,Verb,9,1
사골,Noun,3,1
사골,Noun,5,1
사과,Noun,1,3
사과문,Noun,1,1
사구조,Noun,7,1
사구조,Noun,9,1
사극,Noun,9,1
사극,Noun,10,1
사기,Noun,1,5
사기,Noun,8,2
사기,Noun,9,3
사기,Noun,10,3
사기꾼,Noun,2,1
사기꾼,Noun,5,1
사기아니야,Verb,10,1
사나,Noun,1,1
사나,Noun,10,1
사나이,Noun,8,4
사나이,Noun,10,1
사납게,Adjective,10,1
사납겠다며,Adjective,8,2
사납고,Adjective,6,1
사내,Noun,10,1
사내아이,Noun,10,1
사냐,Verb,10,1
사냥,Noun,1,6
사냥,Noun,2,1
사냥,Noun,5,1
사냥,Noun,8,4
사냥,Noun,9,1
사냥,Noun,10,2
사놓고,Verb,10,1
사느냐,Verb,8,1
사느라,Adjective,3,1
사는,Verb,1,1
사는,Verb,4,2
사는,Verb,6,1
사는,Verb,7,5
사는,Verb,8,4
사는,Verb,9,10
사는,Verb,10,13
사는거,Verb,1,1
사는거야,Verb,7,1
사는건,Verb,7,1
사는건,Verb,9,1
사는것,Verb,9,1
사는것,Verb,10,1
사는것보다,Verb,10,1
사는것을,Verb,10,1
사는것이,Verb,9,1
사는것이,Verb,10,1
사는게,Verb,1,1
사는게,Verb,8,2
사는게,Verb,10,2
사는데,Verb,1,2
사는데,Verb,3,1
사는데,Verb,5,1
사는데,Verb,6,1
사는데,Verb,9,1
사는듯,Verb,1,1
사는듯,Verb,9,1
사는줄,Verb,8,1
사는줄,Verb,9,1
사는지,Verb,7,1
사는지,Verb,9,2
사는지,Verb,10,4
사는지만,Verb,10,1
사니,Verb,10,1
사단,Noun,6,2
사도,Verb,10,1
사돈,Noun,1,1
사드,Noun,2,1
사드,Noun,8,1
사드,Noun,10,1
사들이,Verb,4,1
사라,Noun,1,1
사라,Noun,10,1
사라다,Noun,10,1
사라있는,Verb,10,1
사라져,Verb,10,1
사라졌고,Verb,7,1
사라졌다,Verb,10,1
사라졌다면,Verb,9,1
사라졌습니다,Verb,8,1
사라졌습니다,Verb,10,1
사라졌으면,Verb,1,1
사라졌으면,Verb,9,1
사라졌지만,Verb,7,1
사라지게,Verb,8,1
사라지고,Verb,4,1
사라지고,Verb,6,1
사라지고,Verb,8,1
사라지고,Verb,9,2
사라지고,Verb,10,1
사라지길,Verb,6,1
사라지나요,Verb,8,1
사라지네,Verb,10,1
사라지네요,Verb,8,1
사라지네요,Verb,10,1
사라지는,Verb,6,1
사라지는,Verb,8,1
사라지는,Verb,9,1
사라지는,Verb,10,2
사라지는줄,Verb,3,1
사라지면,Verb,9,1
사라지면서,Verb,2,1
사라지지,Verb,1,1
사라지지,Verb,10,2
사라진,Verb,3,1
사라진,Verb,7,1
사라진것과,Verb,8,1
사라진듯,Verb,8,1
사라질지,Verb,6,1
사라짐,Verb,8,1
사라짐,Verb,10,3
사람,Noun,1,302
사람,Noun,2,62
사람,Noun,3,46
사람,Noun,4,50
사람,Noun,5,96
사람,Noun,6,106
사람,Noun,7,196
사람,Noun,8,416
사람,Noun,9,521
사람,Noun,10,1428
사람과,Noun,6,2
사람과,Noun,7,5
사람과,Noun,8,6
사람과,Noun,9,5
사람과,Noun,10,5
사람인,Noun,1,1
사람인,Noun,4,1
사람인,Noun,5,1
사람인,Noun,6,1
사람인,Noun,8,1
사람인,Noun,9,2
사람인,Noun,10,5
사랑,Noun,1,5
사랑,Noun,2,4
사랑,Noun,3,1
사랑,Noun,4,3
사랑,Noun,5,3
사랑,Noun,6,7
사랑,Noun,7,24
사랑,Noun,8,76
사랑,Noun,9,96
사랑,Noun,10,245
사랑받는,Verb,6,1
사랑받을듯,Verb,10,1
사랑방,Noun,10,1
사랑스러,Adjective,8,1
사랑스러,Adjective,9,1
사랑스러,Adjective,10,3
사랑스러운,Adjective,10,1
사랑스러워,Adjective,10,1
사랑스러워요,Adjective,9,1
사랑스러웠습니다,Adjective,10,1
사랑스러웠어요,Adjective,10,1
사랑스런,Adjective,8,1
사랑스럽,Adjective,10,1
사랑스럽고,Adjective,10,1
사랑스럽고요,Adjective,10,1
사랑스럽네요,Adjective,8,1
사랑스럽네요,Adjective,10,1
사랑스럽다,Adjective,9,1
사랑스럽습니다,Adjective,10,1
사랑햐,Noun,10,1
사러,Verb,10,1
사러가고,Verb,3,1
사려,Noun,9,1
사려,Noun,10,1
사력,Noun,9,1
사례,Noun,1,1
사례,Noun,5,2
사로잡으십니다,Verb,10,1
사로잡혀,Verb,10,1
사로잡힌,Verb,8,1
사류,Noun,1,1
사르르,Noun,6,1
사를,Verb,7,1
사를,Verb,9,1
사를하는,Verb,1,1
사리,Noun,7,1
사리,Noun,10,1
사린,Noun,10,1
사림,Noun,9,1
사막,Noun,1,1
사망,Noun,1,1
사망,Noun,6,1
사망,Noun,9,2
사망,Noun,10,4
사망자,Noun,10,1
사망플래그,Noun,1,1
사망플래그,Noun,3,1
사망플래그,Noun,8,1
사먹으세요,Verb,2,1
사먹은,Verb,6,1
사먹을,Verb,2,1
사먹지말고,Verb,8,1
사며,Verb,3,1
사뭇,Noun,9,1
사발,Noun,1,2
사방,Noun,6,1
사방,Noun,9,1
사방,Noun,10,1
사백만이,Noun,5,1
사봤는데,Verb,6,1
사비,Noun,9,1
사사로운,Adjective,10,1
사사사,Noun,8,1
사사사사,Noun,8,1
사살,Noun,1,2
사살,Noun,7,1
사살,Noun,8,4
사살,Noun,9,2
사살,Noun,10,3
사상,Noun,1,2
사상,Noun,6,1
사상,Noun,8,2
사상,Noun,9,2
사상,Noun,10,4
사서,Noun,1,3
사서,Noun,4,1
사서,Noun,5,2
사서,Noun,7,1
사서,Noun,9,1
사서,Noun,10,4
사셔서,Verb,10,1
사소하게,Adjective,6,1
사소한,Adjective,1,1
사소한,Adjective,8,1
사소한,Adjective,10,2
사소한거,Adjective,10,1
사소한것까지,Adjective,10,1
사소한것도,Adjective,8,1
사스,Noun,1,1
사스,Noun,10,2
사슴,Noun,1,4
사슴,Noun,4,1
사슴,Noun,6,1
사슴,Noun,7,3
사슴,Noun,8,1
사슴,Noun,9,3
사슴,Noun,10,3
사시길래,Verb,10,1
사신,Noun,4,1
사실,Noun,1,14
사실,Noun,2,5
사실,Noun,4,5
사실,Noun,5,17
사실,Noun,6,16
사실,Noun,7,24
사실,Noun,8,41
사실,Noun,9,43
사실,Noun,10,66
사실이긴,Verb,4,1
사실이네요,Verb,5,1
사실이잖아,Verb,9,1
사심,Noun,1,1
사아자,Verb,9,1
사악하게,Adjective,6,1
사악한,Adjective,8,1
사악한,Adjective,9,1
사악한지가,Adjective,1,1
사악해지는,Adjective,8,1
사안,Noun,10,1
사야지,Verb,10,1
사양,Noun,6,1
사업,Noun,1,2
사업,Noun,10,1
사업자,Noun,9,1
사연,Noun,1,3
사연,Noun,2,2
사연,Noun,3,1
사연,Noun,7,3
사연,Noun,8,5
사연,Noun,9,4
사연,Noun,10,1
사오,Modifier,7,1
사오길,Verb,10,1
사옥,Noun,10,1
사와디,Verb,10,1
사와요,Verb,8,1
사욕,Noun,7,1
사용,Noun,1,1
사용,Noun,5,2
사용,Noun,6,2
사용,Noun,7,2
사용,Noun,8,1
사용,Noun,9,4
사용,Noun,10,3
사용설명서,Noun,1,1
사운드,Noun,1,4
사운드,Noun,2,3
사운드,Noun,3,1
사운드,Noun,4,1
사운드,Noun,5,2
사운드,Noun,7,5
사운드,Noun,8,3
사운드,Noun,9,2
사운드,Noun,10,13
사의,Noun,7,1
사의,Noun,9,1
사이,Modifier,5,2
사이,Modifier,7,2
사이,Modifier,9,1
사이,Modifier,10,1
사이,Noun,1,2
사이,Noun,3,1
사이,Noun,4,1
사이,Noun,5,2
사이,Noun,6,1
사이,Noun,7,2
사이,Noun,8,7
사이,Noun,9,3
사이,Noun,10,20
사이겠지요,Verb,10,1
사이다,Noun,1,6
사이다,Noun,3,1
사이다,Noun,4,2
사이다,Noun,5,1
사이다,Noun,6,3
사이다,Noun,7,5
사이다,Noun,8,7
사이다,Noun,9,11
사이다,Noun,10,16
사이드,Noun,1,1
사이드,Noun,7,2
사이드,Noun,9,4
사이드,Noun,10,2
사이보그,Noun,1,1
사이비,Noun,5,2
사이비,Noun,6,1
사이비,Noun,7,2
사이비,Noun,8,2
사이비,Noun,9,2
사이비,Noun,10,4
사이사이,Noun,6,1
사이사이,Noun,8,1
사이사이,Noun,10,2
사이코패스,Noun,1,2
사이코패스,Noun,10,1
사이트,Noun,1,2
사이트,Noun,8,1
사인,Noun,6,1
사일런트,Noun,5,1
사일런트,Noun,6,1
사임,Noun,5,1
사임,Noun,10,1
사장,Noun,1,5
사장,Noun,2,2
사장,Noun,3,1
사장,Noun,5,2
사장,Noun,6,2
사장,Noun,7,5
사장,Noun,8,7
사장,Noun,9,7
사장,Noun,10,14
사적,Noun,7,1
사적,Noun,10,2
사전,Noun,1,3
사전,Noun,2,1
사전,Noun,5,1
사전,Noun,8,4
사전,Noun,10,3
사절,Noun,10,1
사정,Noun,1,2
사정,Noun,6,1
사정,Noun,7,1
사정,Noun,8,2
사정,Noun,10,3
사제,Noun,1,1
사제,Noun,3,1
사제,Noun,7,2
사제,Noun,8,1
사제,Noun,9,1
사제,Noun,10,2
사족,Noun,7,1
사족,Noun,8,1
사족,Noun,10,1
사주실거,Verb,2,1
사줄만,Verb,4,1
사지,Noun,1,1
사지,Noun,7,1
사지,Noun,9,2
사지,Noun,10,1
사지마,Verb,10,1
사진,Noun,1,1
사진,Noun,9,1
사진,Noun,10,1
사진촬영,Noun,1,1
사촌동생,Noun,10,1
사춘기,Noun,10,1
사치,Noun,5,2
사치,Noun,7,1
사칠,Noun,4,1
사태,Noun,1,2
사태,Noun,2,1
사태,Noun,3,2
사태,Noun,4,1
사태,Noun,5,2
사태,Noun,6,3
사태,Noun,7,6
사태,Noun,8,5
사태,Noun,9,9
사태,Noun,10,12
사투,Noun,1,1
사투,Noun,2,2
사투,Noun,5,6
사투,Noun,6,1
사투,Noun,7,4
사투,Noun,8,6
사투,Noun,9,6
사투,Noun,10,6
사투리,Noun,1,1
사투리,Noun,2,1
사투리,Noun,3,2
사투리,Noun,5,1
사투리,Noun,9,1
사투리,Noun,10,1
사투씬,Noun,8,1
사파리,Noun,1,1
사필귀정,Noun,9,1
사하,Noun,2,1
사하나,Noun,4,1
사하나,Noun,9,1
사하는,Verb,10,1
사항,Noun,2,1
사항,Noun,5,1
사항,Noun,7,3
사항,Noun,9,1
사항,Noun,10,1
사화,Noun,9,1
사회,Noun,1,17
사회,Noun,2,3
사회,Noun,3,4
사회,Noun,4,3
사회,Noun,5,7
사회,Noun,6,16
사회,Noun,7,28
사회,Noun,8,80
사회,Noun,9,84
사회,Noun,10,165
사회생활,Noun,8,1
사회생활,Noun,9,1
사회인,Noun,9,1
사후,Noun,8,1
사후,Noun,10,1
삭,Noun,8,1
삭,Noun,9,2
삭,Noun,10,1
삭감,Noun,6,2
삭막한,Adjective,7,1
삭막한,Adjective,9,1
삭막한,Adjective,10,1
삭막해지고,Adjective,8,1
삭제,Noun,10,2
산,Noun,1,10
산,Noun,2,4
산,Noun,3,4
산,Noun,4,2
산,Noun,5,5
산,Noun,6,1
산,Noun,7,3
산,Noun,8,8
산,Noun,9,8
산,Noun,10,8
산간,Noun,10,1
산거,Verb,10,1
산건,Verb,10,1
산것이라,Verb,10,1
산다,Noun,1,2
산다,Noun,6,2
산다,Noun,7,1
산다,Noun,8,7
산다,Noun,9,2
산다,Noun,10,5
산더미,Noun,1,1
산듯,Verb,7,1
산듯,Verb,8,1
산디,Verb,4,1
산뜻하게,Adjective,8,1
산뜻한,Adjective,7,1
산뜻한,Adjective,10,1
산뜻했다,Adjective,9,1
산뜻했습니다,Adjective,10,1
산만하거나,Adjective,9,1
산만하고,Adjective,1,1
산만하고,Adjective,4,1
산만하고,Adjective,5,1
산만하고,Adjective,6,1
산만하고,Adjective,7,1
산만한,Adjective,7,1
산만한,Adjective,9,1
산만한,Adjective,10,1
산만함이,Adjective,7,1
산만해,Adjective,4,1
산만해,Adjective,6,1
산만해서,Adjective,9,1
산만했으며,Adjective,6,1
산맥,Noun,10,1
산모,Noun,4,1
산모,Noun,7,1
산모,Noun,9,1
산모,Noun,10,1
산물,Noun,9,1
산소,Noun,10,1
산수,Noun,10,1
산업,Noun,1,2
산업,Noun,5,1
산업,Noun,9,1
산업,Noun,10,2
산업화,Noun,7,1
산영,Noun,8,1
산이,Noun,1,2
산이,Noun,10,2
산자,Noun,9,1
산재,Noun,7,1
산적,Noun,10,1
산통,Noun,1,1
산통,Noun,6,3
산통,Noun,7,2
산통,Noun,9,1
산통,Noun,10,1
산파,Noun,1,1
산파,Noun,4,1
산파,Noun,6,2
산파,Noun,8,1
산파,Noun,9,1
산행,Noun,3,1
산행,Noun,7,1
산행,Noun,10,2
산행임,Noun,1,1
산호,Noun,5,1
살,Noun,1,14
살,Noun,2,3
살,Noun,3,1
살,Noun,4,4
살,Noun,5,5
살,Noun,6,8
살,Noun,7,14
살,Noun,8,33
살,Noun,9,19
살,Noun,10,56
살거,Verb,7,1
살거,Verb,9,1
살거든,Verb,8,1
살것이고,Verb,8,1
살것이지,Verb,10,1
살겟다거,Verb,10,1
살겟다고,Verb,9,1
살겠구나,Verb,6,1
살겠는데,Verb,10,1
살겠다고,Verb,7,3
살겠다고,Verb,8,5
살겠다고,Verb,9,1
살겠다고,Verb,10,8
살겠다구,Verb,9,1
살겠다는,Verb,7,1
살겠다는,Verb,8,1
살겠다는,Verb,9,1
살겠다는,Verb,10,2
살겠다는게,Verb,10,1
살고싶냐,Verb,3,1
살고싶다,Verb,8,1
살고싶다,Verb,10,1
살고싶다면,Verb,1,1
살고싶어지는,Verb,9,1
살고싶어하는,Verb,9,1
살고싶어하는지,Verb,9,1
살고싶으면,Verb,10,1
살고싶을,Verb,10,1
살고있고,Verb,7,1
살고있는,Verb,8,2
살고있는,Verb,9,1
살고있는,Verb,10,2
살고있는데,Verb,9,1
살고자,Verb,5,2
살고자,Verb,8,2
살고자,Verb,9,5
살고자,Verb,10,3
살기,Noun,1,2
살기,Noun,2,1
살기,Noun,4,2
살기,Noun,5,1
살기,Noun,7,2
살기,Noun,8,5
살기,Noun,9,2
살기,Noun,10,12
살길,Noun,1,1
살길,Noun,8,1
살길,Noun,10,2
살니네,Verb,10,1
살다,Verb,1,14
살다,Verb,2,1
살다,Verb,6,2
살다,Verb,8,1
살다,Verb,9,2
살다,Verb,10,5
살다가,Verb,5,1
살다가,Verb,10,1
살다가라,Verb,9,1
살다니,Verb,8,2
살더라,Verb,8,1
살더라,Verb,10,1
살던,Verb,10,1
살듯,Verb,10,1
살딸,Noun,10,1
살라,Noun,1,1
살라,Noun,9,1
살라,Noun,10,3
살람,Verb,8,1
살려,Verb,3,1
살려,Verb,5,2
살려,Verb,6,3
살려,Verb,7,3
살려,Verb,8,5
살려,Verb,9,4
살려,Verb,10,9
살려고,Verb,1,1
살려고,Verb,7,2
살려고,Verb,8,4
살려고,Verb,10,14
살려고하는,Verb,8,1
살려고하는,Verb,9,2
살려고하는,Verb,10,5
살려고하는거,Verb,10,1
살려고하는게,Verb,9,1
살려고하면,Verb,10,1
살려구요,Verb,10,1
살려내,Verb,1,1
살려내,Verb,8,2
살려내,Verb,10,1
살려내라,Verb,9,3
살려내요,Verb,10,1
살려놓고,Verb,5,1
살려놓은,Verb,10,1
살려놓은걸,Verb,8,1
살려놨더라면,Verb,7,1
살려놨으면,Verb,8,1
살려는,Verb,7,1
살려는,Verb,8,2
살려는,Verb,9,3
살려는,Verb,10,5
살려다가,Verb,10,1
살려도,Verb,10,2
살려서,Verb,2,1
살려서,Verb,4,1
살려서,Verb,6,1
살려서,Verb,7,1
살려서,Verb,8,3
살려서,Verb,9,1
살려서,Verb,10,3
살려야,Verb,5,1
살려야,Verb,10,1
살려야지,Verb,9,1
살려야지,Verb,10,1
살려져,Verb,6,1
살려주기,Verb,10,1
살려주나,Verb,1,1
살려주는,Verb,9,1
살려주면,Verb,9,1
살려주세,Verb,4,1
살려주세여,Verb,8,1
살려주세요,Verb,1,2
살려주세요,Verb,7,1
살려주세요,Verb,10,1
살려주셔서,Verb,8,2
살려주셔야,Verb,5,1
살려주셨으면,Verb,10,1
살려주시지,Verb,8,1
살려주시지,Verb,9,1
살려주시지,Verb,10,2
살려주지,Verb,7,1
살려주지,Verb,8,2
살려주지,Verb,9,3
살려주지,Verb,10,5
살려줄꺼라,Verb,3,1
살려줘,Verb,10,1
살려줘서,Verb,9,1
살려줘야,Verb,6,1
살려하면,Verb,8,1
살렷,Noun,8,1
살렷,Noun,10,1
살렷다,Verb,1,1
살렷다,Verb,9,1
살렷당,Noun,8,1
살렷어야됫음,Noun,5,1
살렸,Verb,2,1
살렸,Verb,7,1
살렸,Verb,8,1
살렸,Verb,9,1
살렸,Verb,10,1
살렸고,Verb,1,1
살렸고,Verb,2,1
살렸고,Verb,8,1
살렸고,Verb,9,5
살렸고,Verb,10,6
살렸고만,Verb,9,1
살렸네,Verb,1,1
살렸네,Verb,7,1
살렸네,Verb,8,1
살렸네,Verb,9,1
살렸네요,Verb,1,1
살렸네요,Verb,8,4
살렸네요,Verb,9,2
살렸네요,Verb,10,1
살렸는데,Verb,8,2
살렸는지,Verb,6,1
살렸는지,Verb,10,1
살렸다,Verb,1,2
살렸다,Verb,4,1
살렸다,Verb,5,2
살렸다,Verb,6,3
살렸다,Verb,7,4
살렸다,Verb,8,9
살렸다,Verb,9,5
살렸다,Verb,10,4
살렸다고,Verb,7,1
살렸다고,Verb,8,2
살렸다고,Verb,9,1
살렸다고,Verb,10,3
살렸다라는,Verb,7,1
살렸습니다,Verb,8,2
살렸습니다,Verb,9,1
살렸어야지,Verb,10,1
살렸어요,Verb,8,1
살렸어요,Verb,9,1
살렸으나,Verb,1,2
살렸으면,Verb,2,1
살렸으면,Verb,6,1
살렸으면,Verb,7,1
살렸으면,Verb,8,2
살렸으면,Verb,9,1
살렸으면,Verb,10,2
살렸음,Verb,7,2
살렸음,Verb,8,2
살렸음,Verb,9,1
살렸음,Verb,10,1
살렸지만,Verb,4,1
살렸지만,Verb,8,1
살리,Verb,7,1
살리,Verb,10,2
살리겠다고,Verb,10,1
살리고,Verb,1,4
살리고,Verb,6,1
살리고,Verb,8,3
살리고,Verb,9,3
살리고,Verb,10,2
살리고자,Verb,10,1
살리기,Verb,6,1
살리기,Verb,7,4
살리기,Verb,8,1
살리기,Verb,10,4
살리네,Verb,10,1
살리네요,Verb,6,1
살리네요,Verb,7,1
살리네요,Verb,8,1
살리네요,Verb,9,1
살리는,Verb,4,1
살리는,Verb,5,1
살리는,Verb,8,2
살리는,Verb,9,2
살리는것이,Verb,10,1
살리다니,Verb,10,1
살리도,Verb,10,1
살리듯,Verb,10,1
살리려고,Verb,1,1
살리려고,Verb,6,1
살리려는,Verb,8,1
살리려는,Verb,10,3
살리면,Verb,8,1
살리면서,Verb,9,1
살리시다니,Verb,7,1
살리신,Verb,8,1
살리신,Verb,10,2
살리지,Verb,1,1
살리지,Verb,2,2
살리지,Verb,3,1
살리지,Verb,7,2
살리지,Verb,8,3
살리지,Verb,10,3
살리진,Verb,8,1
살린,Verb,1,5
살린,Verb,2,1
살린,Verb,3,1
살린,Verb,4,1
살린,Verb,5,6
살린,Verb,6,8
살린,Verb,7,4
살린,Verb,8,11
살린,Verb,9,10
살린,Verb,10,8
살린거,Verb,6,1
살린거,Verb,7,2
살린거,Verb,8,2
살린것,Verb,7,1
살린것,Verb,10,2
살린다는걸,Verb,2,1
살린듯,Verb,5,1
살린듯,Verb,6,1
살린듯,Verb,7,2
살린듯,Verb,8,2
살린듯,Verb,9,1
살린듯,Verb,10,2
살릴,Verb,1,2
살릴,Verb,5,2
살릴,Verb,10,1
살릴까,Verb,10,1
살릴려고,Verb,8,1
살릴려고,Verb,10,1
살릴려는,Verb,1,1
살릴수,Verb,10,2
살릴수있었는데,Verb,9,1
살릴수있었잖아요,Verb,9,1
살림,Noun,1,4
살림,Noun,2,2
살림,Noun,3,1
살림,Noun,4,2
살림,Noun,5,3
살림,Noun,6,2
살림,Noun,8,3
살림,Noun,10,2
살릿다,Noun,10,1
살면서,Verb,1,10
살면서,Verb,8,1
살면서,Verb,10,6
살벌,Noun,10,1
살벌하고,Adjective,10,2
살벌합니다,Adjective,9,1
살벌해서,Adjective,8,1
살벌했어요,Adjective,10,1
살벌했음,Adjective,10,1
살보,Noun,10,1
살상,Noun,10,1
살수,Noun,1,1
살수,Noun,2,1
살수,Noun,6,2
살수,Noun,7,1
살수,Noun,8,3
살수,Noun,9,3
살수,Noun,10,13
살수있는데,Verb,1,1
살수있는데,Verb,10,1
살수있다는,Verb,6,1
살신성인,Noun,4,1
살신성인,Noun,6,1
살신성인,Noun,10,2
살아가고,Verb,9,1
살아가고,Verb,10,1
살아가기,Verb,9,1
살아가는,Verb,1,1
살아가는,Verb,8,3
살아가는,Verb,9,6
살아가는,Verb,10,7
살아가는데,Verb,10,1
살아가려는,Verb,9,1
살아가며,Verb,10,2
살아가면,Verb,10,1
살아가면서,Verb,8,1
살아가야,Verb,10,2
살아가야겠다고,Verb,9,1
살아간다,Verb,3,1
살아간다,Verb,8,1
살아갈,Verb,10,1
살아갑시다,Verb,10,1
살아기,Verb,8,1
살아나고,Verb,8,1
살아나고,Verb,10,1
살아나는,Verb,9,1
살아나는,Verb,10,2
살아나는데,Verb,5,1
살아나던,Verb,6,1
살아나던데,Verb,8,1
살아나라,Verb,10,1
살아나면서,Verb,7,1
살아나서는,Verb,5,1
살아난,Verb,4,1
살아난,Verb,5,1
살아난다,Verb,9,1
살아날줄,Verb,9,1
살아남,Verb,9,3
살아남,Verb,10,6
살아남겠다는,Verb,10,2
살아남고,Verb,8,1
살아남고,Verb,9,1
살아남고,Verb,10,3
살아남고싶은,Verb,8,1
살아남기,Verb,3,1
살아남기,Verb,4,1
살아남기,Verb,7,2
살아남기,Verb,8,2
살아남기,Verb,10,1
살아남길,Verb,9,1
살아남네,Verb,1,1
살아남네,Verb,7,1
살아남네,Verb,8,1
살아남네,Verb,10,1
살아남네요,Verb,10,1
살아남느냐,Verb,6,1
살아남는,Verb,1,5
살아남는,Verb,3,1
살아남는,Verb,5,1
살아남는,Verb,6,1
살아남는,Verb,7,2
살아남는,Verb,8,3
살아남는,Verb,9,3
살아남는,Verb,10,5
살아남는거,Verb,1,1
살아남는건,Verb,8,1
살아남는건,Verb,9,1
살아남는것과,Verb,7,1
살아남는것만이,Verb,9,1
살아남는것밖에,Verb,4,1
살아남는게,Verb,10,2
살아남는다,Verb,1,3
살아남는다,Verb,4,1
살아남는다,Verb,5,1
살아남는다,Verb,10,2
살아남는다는,Verb,5,1
살아남는다는,Verb,9,2
살아남는데,Verb,7,1
살아남는데,Verb,10,1
살아남는자,Verb,8,1
살아남는지,Verb,7,1
살아남는지,Verb,10,1
살아남더라,Verb,10,1
살아남려던,Verb,9,1
살아남아,Verb,5,1
살아남아,Verb,6,2
살아남아,Verb,8,1
살아남아,Verb,10,1
살아남아라,Verb,1,2
살아남아라,Verb,10,2
살아남아서,Verb,8,2
살아남아야,Verb,5,1
살아남아야,Verb,8,1
살아남아야,Verb,10,2
살아남아야는데,Verb,10,1
살아남아야만,Verb,8,1
살아남았네요,Verb,8,1
살아남았는데,Verb,10,1
살아남았다,Verb,1,1
살아남았다,Verb,9,1
살아남았단,Verb,1,1
살아남았어,Verb,9,1
살아남았었지만,Verb,10,1
살아남았으니,Verb,8,1
살아남았으면,Verb,9,1
살아남았을까,Verb,7,1
살아남았음,Verb,8,1
살아남으려,Verb,7,1
살아남으려,Verb,9,1
살아남으려,Verb,10,1
살아남으려고,Verb,10,1
살아남으려는,Verb,8,1
살아남으려는,Verb,9,1
살아남으려는,Verb,10,1
살아남으면,Verb,9,1
살아남으시길,Verb,8,1
살아남은,Verb,1,2
살아남은,Verb,2,1
살아남은,Verb,3,1
살아남은,Verb,4,1
살아남은,Verb,6,1
살아남은,Verb,7,1
살아남은,Verb,8,4
살아남은,Verb,9,1
살아남은,Verb,10,1
살아남을,Verb,7,1
살아남을,Verb,8,1
살아남을듯,Verb,10,1
살아남을수,Verb,10,1
살아남음,Verb,1,3
살아남음,Verb,5,1
살아남음,Verb,6,1
살아남음,Verb,10,1
살아남지,Verb,10,1
살아남지는,Verb,9,1
살아남지못하고,Verb,10,1
살아났는데,Verb,7,1
살아내려는,Verb,10,1
살아서,Verb,1,2
살아서,Verb,3,1
살아서,Verb,5,1
살아서,Verb,7,2
살아서,Verb,8,3
살아서,Verb,9,3
살아서,Verb,10,6
살아야,Verb,1,1
살아야,Verb,6,1
살아야,Verb,7,1
살아야,Verb,8,3
살아야,Verb,9,2
살아야,Verb,10,7
살아야겠내요,Verb,8,1
살아야겠다,Verb,9,1
살아야겠다는,Verb,7,1
살아야겠다는,Verb,10,1
살아야겠습니다,Verb,8,1
살아야되,Verb,9,1
살아야지,Verb,1,1
살아야지,Verb,5,1
살아야지,Verb,9,1
살아야하나,Verb,10,1
살아야하는,Verb,10,2
살아야하는거야,Verb,9,1
살아야하는게,Verb,10,1
살아야하니까,Verb,1,1
살아오면서,Verb,1,1
살아온,Verb,1,1
살아온,Verb,10,2
살아온길,Verb,10,1
살아왔지만,Verb,10,1
살아요,Verb,8,1
살아있,Verb,7,1
살아있,Verb,9,1
살아있게,Verb,9,1
살아있고,Verb,8,1
살아있고,Verb,10,2
살아있네,Verb,8,1
살아있네,Verb,9,1
살아있네,Verb,10,1
살아있네요,Verb,7,1
살아있네요,Verb,8,1
살아있는,Verb,1,3
살아있는,Verb,8,2
살아있는,Verb,9,6
살아있는,Verb,10,5
살아있는것처럼,Verb,10,1
살아있는지,Verb,10,1
살아있다,Verb,1,1
살아있다,Verb,8,2
살아있다,Verb,9,1
살아있다,Verb,10,2
살아있어,Verb,9,1
살아있어서,Verb,8,1
살아있어요,Verb,3,1
살아있었다면,Verb,10,1
살아있으니까,Verb,10,1
살아있을,Verb,1,1
살아있을,Verb,10,1
살아있을듯,Verb,10,1
살아있음,Verb,10,1
살아있지,Verb,7,1
살앗는데,Verb,8,1
살앗는데,Verb,9,1
살앗다면,Verb,8,1
살앗앗음,Verb,8,1
살앗으면,Verb,10,2
살앗으면서,Verb,5,1
살앗을텐데,Verb,8,1
살았,Verb,5,1
살았겠지,Verb,9,1
살았네,Verb,8,1
살았네요,Verb,8,1
살았는데,Verb,5,1
